geo_level,geo_code,crop,season,year,total_production_kg,total_area_ha,yield_kg_ha,yield_kg_ha_ci_low,yield_kg_ha_ci_high,n_plots,n_segments,reliability
province,3.0,beans,B,2022,7698069.96579834,11064.94246166732,695.7171257299386,620.0849696935828,771.3492817662944,191,90,ok
province,3.0,beans,B,2023,9098860.543598633,13757.405650449069,661.3790982678212,574.1518837159654,748.606312819677,235,103,ok
province,3.0,beans,B,2024,8606758.0933609,11003.684721807982,782.1705465900291,725.1287017231086,839.2123914569495,203,101,ok
province,3.0,beans,B,2025,15831219.063278198,22247.601432378215,711.5921737180222,661.4873956109567,761.6969518250877,401,155,ok
province,4.0,beans,A,2020,16095712.827684289,24809.31314339541,648.7770433083995,596.4364760459227,701.1176105708762,416,123,ok
province,4.0,beans,A,2021,17660270.89823822,26124.985623391676,675.9916025532907,624.6319529920981,727.3512521144833,434,121,ok
province,4.0,beans,A,2022,14494061.139085082,18915.169419837017,766.2665248921662,708.3708221469223,824.1622276374102,317,101,ok
province,4.0,beans,A,2023,16146989.549265899,20410.64031780372,791.106466913792,717.7780402106067,864.4348936169773,331,118,ok
province,4.0,beans,A,2024,18560992.614997864,22279.486750041433,833.0978546874894,782.6286908187982,883.5670185561806,392,121,ok
province,4.0,beans,A,2025,24413394.507980347,26681.007968914382,915.0102026289263,857.104212240262,972.9161930175907,465,136,ok
province,4.0,beans,B,2020,22346941.07902481,25359.219792157764,881.2156392104583,830.8736877472224,931.5575906736942,432,116,ok
province,4.0,beans,B,2021,18688918.700259246,21254.67352648564,879.2851453103157,823.0201637402312,935.5501268804002,471,136,ok
province,4.0,beans,B,2022,23651273.752432555,22304.8724117068,1060.3635526746652,987.973897389626,1132.7532079597045,394,106,ok
province,4.0,beans,B,2023,25107684.717237547,23907.819204975258,1050.187158518105,965.7313271779611,1134.642989858249,420,124,ok
province,4.0,beans,B,2024,20249906.27456665,19288.68006528827,1049.8336955159618,995.0989622912717,1104.568428740652,349,110,ok
province,4.0,beans,B,2025,30180771.86416626,31070.343380341765,971.3691121695701,920.7536692650651,1021.9845550740752,527,138,ok
province,5.0,beans,A,2020,3592384.4740635143,6705.980101451336,535.6986480299928,456.67956011359445,614.7177359463911,99,66,ok
province,5.0,beans,A,2021,4256183.505890807,9096.610354218765,467.88675563276195,394.29816805729513,541.4753432082288,124,68,ok
province,5.0,beans,A,2022,3945768.990674591,8515.249553338841,463.3767884262945,375.1779924251834,551.5755844274057,111,69,ok
province,5.0,beans,A,2023,4458136.724181365,7685.385829801015,580.0797543428985,457.3358336705914,702.8236750152056,117,66,ok
province,5.0,beans,A,2024,4037223.422302246,6748.052248199697,598.2798107971572,490.75928153350833,705.8003400608061,90,63,ok
province,5.0,beans,A,2025,6137906.084068298,11070.273668810409,554.4493539813155,496.7452513454007,612.1534566172304,153,96,ok
province,5.0,beans,B,2020,11516175.06804138,19438.991573298386,592.4265682516229,543.3846119031895,641.4685246000564,263,126,ok
province,5.0,beans,B,2021,11628113.449816285,21430.193142636177,542.6042300422256,494.6995235296661,590.5089365547851,400,173,ok
province,5.0,beans,B,2022,9762179.790354766,17470.00193070017,558.7967207490465,488.28324154042895,629.3101999576639,233,112,ok
province,5.0,beans,B,2023,17208548.54124741,24549.644992499263,700.9693438135336,646.5361383119008,755.4025493151663,349,135,ok
province,5.0,beans,B,2024,15562036.221450806,25419.561479190976,612.2071080647964,557.2312703430924,667.1829457865005,323,134,ok
province,5.0,beans,B,2025,23664262.407440186,45159.71374021867,524.0126751814437,490.0120328895514,558.013317473336,626,222,ok
province,2.0,irish_potato,A,2020,8214802.484075727,1287.2639002803646,6381.599361472463,3306.0843865252077,9457.114336419718,20,15,use_with_caution
province,2.0,irish_potato,A,2021,8051802.428912659,1403.8785036098213,5735.398332696808,4694.376430839975,6776.420234553641,22,17,ok
province,2.0,irish_potato,A,2022,8520269.179943237,1589.4556635121367,5360.495027031107,3874.3776923490254,6846.612361713189,24,18,ok
province,2.0,irish_potato,A,2023,19884261.028116457,3840.641784374857,5177.327682319383,3411.7304601032956,6942.92490453547,52,28,ok
province,2.0,irish_potato,A,2024,9975823.311065674,1732.0523474911656,5759.539153372243,4682.249674393768,6836.828632350718,27,16,ok
province,2.0,irish_potato,A,2025,26801273.56225586,3352.12886077368,7995.299308413238,5643.192182151064,10347.406434675411,41,19,ok
province,2.0,irish_potato,B,2020,12045025.738418123,1973.0080543181211,6104.904494462861,4095.094461126273,8114.71452779945,43,26,ok
province,2.0,irish_potato,B,2021,11461018.051669616,2249.9462489259627,5093.90749096369,3594.2749200749786,6593.540061852402,33,18,ok
province,2.0,irish_potato,B,2022,16570952.056351928,3104.334899580461,5338.003982299535,3789.971465033729,6886.036499565341,50,28,ok
province,2.0,irish_potato,B,2023,15536478.97522583,3052.1399039037015,5090.356099127239,3544.7913729507463,6635.920825303731,48,20,ok
province,2.0,irish_potato,B,2024,14772312.719192505,2237.209961776668,6603.006857461493,5455.036352210311,7750.977362712676,36,20,ok
province,2.0,irish_potato,B,2025,21309076.34423828,4249.333376297621,5014.686883146964,3408.7051842507212,6620.668582043207,64,37,ok
province,3.0,irish_potato,A,2020,149395697.29796755,12103.002762823875,12343.688605678755,9490.905432451404,15196.471778906107,211,52,ok
province,3.0,irish_potato,A,2021,103197659.44871369,8424.372994788086,12249.892011258176,10599.537517622111,13900.246504894241,152,52,ok
province,3.0,irish_potato,A,2022,119981307.32217407,11260.325052851627,10655.225915684321,9136.977263109084,12173.474568259559,197,53,ok
province,3.0,irish_potato,A,2023,129305276.93314087,12378.139441846799,10446.261131620337,8901.675339474747,11990.846923765926,167,49,ok
province,3.0,irish_potato,A,2024,139688114.6348114,11412.138748709845,12240.309876236239,11137.90293613521,13342.716816337268,217,50,ok
province,3.0,irish_potato,A,2025,145498283.42366028,10735.329711319806,13553.219820555718,12059.887295587416,15046.55234552402,169,46,ok
province,3.0,irish_potato,B,2020,97764103.84735519,10593.042530142915,9229.0863148301,7636.199341274758,10821.973288385441,161,46,ok
province,3.0,irish_potato,B,2021,135491260.17664683,14510.25285337846,9337.622269283891,8109.489559094873,10565.75497947291,252,51,ok
province,3.0,irish_potato,B,2022,102268585.77416116,13155.035129457661,7774.102065691508,6435.048426893044,9113.155704489971,220,60,ok
province,3.0,irish_potato,B,2023,96334468.21112488,12783.067890621154,7536.099239667247,6243.934443331251,8828.264036003244,218,59,ok
province,3.0,irish_potato,B,2024,97121686.14762878,10409.739692421655,9329.886146752919,8120.12139584203,10539.650897663807,205,43,ok
province,3.0,irish_potato,B,2025,90189607.59126282,13673.506169443139,6595.938632975791,5825.063438736993,7366.813827214589,224,54,ok
province,4.0,irish_potato,A,2020,67854838.24906068,6706.910895103198,10117.152189781196,7742.846094953187,12491.458284609205,104,58,ok
province,4.0,irish_potato,A,2021,55012712.71170197,5018.550067139538,10961.873843187139,9529.140526213254,12394.607160161024,77,40,ok
province,4.0,irish_potato,A,2022,50697691.24540466,5004.380369251606,10130.66304010508,8832.512197685162,11428.813882524999,82,41,ok
province,4.0,irish_potato,A,2023,37796636.160604864,4762.626635223696,7936.09053480414,6477.9416493779345,9394.239420230346,71,47,ok
province,4.0,irish_potato,A,2024,59443107.11753082,4948.857967319266,12011.479721195232,10344.572375129323,13678.387067261141,80,39,ok
province,4.0,irish_potato,A,2025,59353214.12012863,5945.777125680826,9982.414891364153,8939.025310877314,11025.804471850992,101,47,ok
province,4.0,irish_potato,B,2020,58695408.714337155,6347.520136967594,9246.982671626112,8019.237876392028,10474.727466860197,87,37,ok
province,4.0,irish_potato,B,2021,69877568.0563153,8537.688211882718,8184.600599382396,6984.462060498771,9384.73913826602,148,52,ok
province,4.0,irish_potato,B,2022,51459044.44500412,6949.994952329469,7404.1844343723305,6308.305832566054,8500.063036178608,115,56,ok
province,4.0,irish_potato,B,2023,52237722.35597412,7284.81093009298,7170.772564622674,5901.829437639395,8439.715691605952,124,53,ok
province,4.0,irish_potato,B,2024,33459363.709594727,3980.0773066031,8406.712013880828,6983.752832529855,9829.6711952318,69,40,ok
province,4.0,irish_potato,B,2025,47825424.64331055,7622.977458651851,6273.850985749686,5336.153275011076,7211.548696488295,123,62,ok
province,5.0,irish_potato,A,2020,6622250.434247883,1471.139145837482,4501.44396808774,2487.2413494274087,6515.646586748072,23,19,use_with_caution
province,5.0,irish_potato,A,2021,8770759.753909606,2004.1920942088398,4376.207140649303,3311.1197856542913,5441.294495644315,26,23,ok
province,5.0,irish_potato,A,2022,14152668.911546936,2934.2000690106756,4823.348298917733,3659.9168515337115,5986.779746301754,40,25,ok
province,5.0,irish_potato,A,2023,5583108.2862854,1435.616472719576,3888.997091060802,2727.8052411769595,5050.188940944645,21,19,ok
province,5.0,irish_potato,A,2024,10644082.430725098,1836.8782116462842,5794.65876574661,4381.674092173029,7207.643439320191,20,16,ok
province,5.0,irish_potato,A,2025,15860984.573898315,3120.2023096874245,5083.3192849880415,3681.0396142769478,6485.598955699135,44,30,ok
province,5.0,irish_potato,B,2020,6105911.415778961,2414.0075076420185,2529.367202235076,1650.8985885795068,3407.8358158906453,35,31,ok
province,5.0,irish_potato,B,2021,8709487.465504456,4015.791255353074,2168.809808999573,1713.2845586820076,2624.335059317138,57,43,ok
province,5.0,irish_potato,B,2022,6533879.37494751,2628.147261409932,2486.1161590474403,1857.436199156419,3114.7961189384614,39,34,ok
province,5.0,irish_potato,B,2023,7702791.151913452,2311.235550159961,3332.7590307185874,2429.3949292560364,4236.123132181138,36,27,ok
province,5.0,irish_potato,B,2024,7536802.597045898,2315.73182555269,3254.609412835231,2605.3293060439555,3903.8895196265066,31,23,ok
province,5.0,irish_potato,B,2025,13145828.240081787,5996.03241602717,2192.421142511418,1850.677131142795,2534.165153880041,81,54,ok
province,1.0,maize,A,2020,803140.8846574329,599.8336899785714,1338.9392727943048,729.9118941476605,1947.9666514409491,23,11,use_with_caution
province,1.0,maize,A,2021,744705.8857345581,742.4406737840393,1003.0510342853033,682.7677621781894,1323.3343063924171,26,14,ok
province,1.0,maize,A,2022,2191851.5336435125,1200.8722154655825,1825.2162931371709,1195.6866188963304,2454.7459673780113,43,15,ok
province,1.0,maize,A,2023,1882405.3486901857,1396.80853103877,1347.6473738961845,560.9751528643006,2134.3195949280685,40,18,use_with_caution
province,1.0,maize,A,2024,1670251.4998703003,1028.4531472628832,1624.042382791568,1309.1297726133325,1938.9549929698032,29,16,ok
province,1.0,maize,A,2025,1596367.5257492065,848.3393357733875,1881.7558710676549,1518.9782686939614,2244.533473441348,23,13,ok
province,2.0,maize,A,2020,7349353.721831457,4587.485642088981,1602.0439724983678,1279.3314211215552,1924.7565238751804,84,55,ok
province,2.0,maize,A,2021,5430020.084631348,4422.451226340969,1227.830405972395,1034.2083196327374,1421.4524923120528,79,52,ok
province,2.0,maize,A,2022,7392461.567767334,3899.781600795839,1895.6091198180777,1557.724826637947,2233.4934129982084,62,41,ok
province,2.0,maize,A,2023,6808287.376220703,4585.74914965387,1484.661972130462,1146.1968485151388,1823.127095745785,74,54,ok
province,2.0,maize,A,2024,12994100.675842285,7691.609661046375,1689.3863896461114,1436.384801989016,1942.3879773032068,129,64,ok
province,2.0,maize,A,2025,9851758.350891113,6027.641613694971,1634.4300113177999,1370.659396763931,1898.2006258716688,103,51,ok
province,2.0,maize,B,2020,1665190.4161749268,1478.23546706853,1126.471697690453,746.3812678389077,1506.5621275419985,26,22,ok
province,2.0,maize,B,2021,1706835.1652838134,1224.6867757638904,1393.691186237547,1017.9082219930984,1769.4741504819958,26,17,ok
province,2.0,maize,B,2022,1624078.038671875,1164.9802220777256,1394.0820692864252,1013.3025826187878,1774.8615559540626,22,20,ok
province,2.0,maize,B,2023,1515754.1540588378,1920.1024421887305,789.413169190611,564.2422493081104,1014.5840890731116,35,28,ok
province,2.0,maize,B,2024,1097195.385421753,995.8329891479716,1101.7865418984627,625.6961672116714,1577.876916585254,16,12,use_with_caution
province,2.0,maize,B,2025,872927.474822998,726.4832112369481,1201.5796942323088,664.9795538094221,1738.1798346551955,12,11,use_with_caution
province,3.0,maize,A,2020,12000371.233685106,11518.01674062171,1041.87825941963,901.9252593801868,1181.8312594590732,196,82,ok
province,3.0,maize,A,2021,9145876.908272859,8708.974376597796,1050.1669327273576,903.9400061001264,1196.3938593545886,149,84,ok
province,3.0,maize,A,2022,6418464.552066039,4820.396935631275,1331.5219965854292,1055.4172459479244,1607.626747222934,85,50,ok
province,3.0,maize,A,2023,9610053.763649292,8811.455849387696,1090.6317784384166,894.2565416210289,1287.0070152558044,150,70,ok
province,3.0,maize,A,2024,11792391.580955505,7485.112758441661,1575.4460836486562,1358.1815212119184,1792.710646085394,143,66,ok
province,3.0,maize,A,2025,11117861.97605896,7441.153735953512,1494.1045932622856,1307.0593624189178,1681.1498241056534,141,62,ok
province,3.0,maize,B,2020,6853461.623057098,7845.988119882062,873.498852960297,714.7031628315038,1032.2945430890902,138,48,ok
province,3.0,maize,B,2021,5694815.514265138,5713.382730400113,996.7502236396343,767.2909511700699,1226.2094961091989,106,49,ok
province,3.0,maize,B,2022,4146531.413522339,4442.728855595904,933.3298403524029,710.2442626807302,1156.4154180240755,80,33,ok
province,3.0,maize,B,2023,3384464.3718725583,3708.193168622745,912.699047209986,673.1054944096558,1152.2926000103162,70,41,ok
province,3.0,maize,B,2024,4084948.4472351074,3581.211188262349,1140.6611429741395,982.0195427366456,1299.3027432116335,67,35,ok
province,3.0,maize,B,2025,5897640.924743652,5252.119850934367,1122.9067675777517,1008.1390925209573,1237.674442634546,98,51,ok
province,4.0,maize,A,2020,26526032.793886386,17346.62437924291,1529.1754876313355,1348.2180485509277,1710.1329267117433,311,98,ok
province,4.0,maize,A,2021,20068985.812477417,13628.547509898654,1472.5696775757622,1304.1950292850574,1640.944325866467,248,89,ok
province,4.0,maize,A,2022,20732478.815994874,12235.105012045704,1694.5076315718857,1434.8399251653068,1954.1753379784645,224,78,ok
province,4.0,maize,A,2023,19687585.580910645,14322.455933793171,1374.5956469978516,1144.390652774556,1604.8006412211473,251,90,ok
province,4.0,maize,A,2024,22017737.03085327,10966.481574070855,2007.7302717502396,1799.798507173017,2215.6620363274624,198,76,ok
province,4.0,maize,A,2025,26022007.654449463,13075.708364652295,1990.1030926014716,1768.4263634084102,2211.779821794533,241,81,ok
province,4.0,maize,B,2020,5528759.405193482,4184.640287788921,1321.2030246247916,1171.138136963577,1471.2679122860063,76,36,ok
province,4.0,maize,B,2021,3406435.826048584,3234.6643300972005,1053.1033450219616,879.516082414376,1226.6906076295472,57,31,ok
province,4.0,maize,B,2022,1801658.8482556152,2112.105754203463,853.0154537337896,624.8372422658534,1081.1936652017257,39,27,ok
province,4.0,maize,B,2023,2755136.5826660153,2619.4580259149775,1051.7964233092246,741.2150533939313,1362.377793224518,43,31,ok
province,4.0,maize,B,2024,2833200.91217041,2603.5784866238755,1088.1949312172615,719.0431949339177,1457.3466675006052,41,27,ok
province,4.0,maize,B,2025,3102244.6591644287,2861.2197880015738,1084.2385028139342,867.310483480523,1301.1665221473454,47,32,ok
province,5.0,maize,A,2020,56148581.734626345,25801.23013747364,2176.1978570578417,1900.4726547729183,2451.923059342765,306,152,ok
province,5.0,maize,A,2021,46003973.01524693,26269.20458857154,1751.251084140592,1627.26765706916,1875.234511212024,313,155,ok
province,5.0,maize,A,2022,31110275.854639433,16991.285338249483,1830.9548239182564,1572.7607987177664,2089.1488491187465,196,98,ok
province,5.0,maize,A,2023,51792641.85492706,28840.24519619739,1795.8460998714381,1594.210178776192,1997.4820209666843,362,167,ok
province,5.0,maize,A,2024,73870739.36528778,29532.356601506617,2501.349295014242,2222.841536146243,2779.8570538822414,300,134,ok
province,5.0,maize,A,2025,84161881.13596344,31455.521535196356,2675.583714032293,2451.132567424353,2900.0348606402326,363,147,ok
province,5.0,maize,B,2020,7993966.692969321,6815.577849800837,1172.8963954542635,946.3717537823264,1399.4210371262006,63,49,ok
province,5.0,maize,B,2021,7963409.179609451,5985.7546749256535,1330.3935112757292,1013.5345186196042,1647.2525039318543,72,43,ok
province,5.0,maize,B,2022,12032215.352280272,8134.049198805328,1479.2405428341249,1108.7342056305047,1849.746880037745,69,35,ok
province,5.0,maize,B,2023,8763109.961957399,11374.480618033522,770.4184706301262,571.6251290828454,969.211812177407,131,76,ok
province,5.0,maize,B,2024,12381670.460624695,9224.004357752376,1342.3313758756453,1028.4460115953318,1656.2167401559589,71,47,ok
province,5.0,maize,B,2025,16748580.006484985,10143.289423031414,1651.1980786484864,1139.4879308281072,2162.908226468866,81,56,ok
province,2.0,rice,A,2023,279987.96678733826,140.04140843050047,1999.322699801968,1629.6689934635815,2368.9764061403544,28,11,ok
province,2.0,rice,A,2024,287575.6302847862,111.72685434619338,2573.9168257052443,2145.3957969783114,3002.437854432177,39,15,ok
province,2.0,rice,A,2025,273843.99150657654,103.96232561822785,2634.069504295151,2174.680340617012,3093.45866797329,33,11,ok
province,2.0,rice,B,2021,2385214.418416519,720.3998688475286,3310.95898480979,2840.688157234438,3781.2298123851415,37,17,ok
province,2.0,rice,B,2022,546789.4800994874,194.4574574917136,2811.8720009634376,2160.6713495702525,3463.0726523566227,29,10,ok
province,2.0,rice,B,2023,281581.4284801483,133.49910376781284,2109.2383434265325,1525.454164899518,2693.022521953547,30,10,ok
province,2.0,rice,B,2024,646384.5750589371,207.56186967256443,3114.177840460917,2525.3692708313743,3702.98641009046,47,15,ok
province,2.0,rice,B,2025,329526.73202228546,153.02767376870813,2153.3799992303666,1276.845328197017,3029.9146702637163,36,14,use_with_caution
province,5.0,rice,B,2021,4491388.269575958,1135.7234840959622,3954.649465711375,3114.2297671178594,4795.06916430489,20,12,ok
province,1.0,sorghum,B,2020,3566275.4966875454,3310.4699552532825,1077.2716698510835,951.1053770558564,1203.4379626463108,78,36,ok
province,1.0,sorghum,B,2021,2825908.0193814468,2537.0259907109535,1113.8664048883234,938.3655082339494,1289.3673015426973,77,31,ok
province,1.0,sorghum,B,2022,1492915.498501625,1448.5647448607676,1030.6170323406016,823.1393324708017,1238.0947322104014,44,23,ok
province,1.0,sorghum,B,2023,2851250.641126938,2511.159989352436,1135.4316942036828,986.4390818824162,1284.4243065249493,78,30,ok
province,1.0,sorghum,B,2024,2176131.7515792847,1700.3895251438908,1279.7842608417243,1170.2762381922394,1389.2922834912092,51,22,ok
province,1.0,sorghum,B,2025,2376583.0259017944,2157.2400069874784,1101.6776150098488,952.0289932448827,1251.3262367748148,54,25,ok
province,2.0,sorghum,A,2023,334247.90408325195,606.2635165219865,551.3244570624435,212.76853882508988,889.880375299797,11,10,use_with_caution
province,2.0,sorghum,A,2024,882114.500213623,1047.9295878963248,841.7688653914537,633.7491182481326,1049.7886125347748,18,12,ok
province,2.0,sorghum,A,2025,506815.2829589844,768.3358123711567,659.6273072250851,469.17467582546783,850.0799386247024,14,11,ok
province,2.0,sorghum,B,2020,10834925.701056747,13850.67419978902,782.2670250392424,712.7828931989123,851.7511568795725,244,110,ok
province,2.0,sorghum,B,2021,8268376.967636413,9958.39050721171,830.2925017500152,745.6232507589596,914.9617527410708,184,100,ok
province,2.0,sorghum,B,2022,8889928.762095947,9738.31256982448,912.8818466602346,831.2361361805565,994.5275571399127,150,89,ok
province,2.0,sorghum,B,2023,12342156.04656372,13213.739921370718,934.039576986272,863.9006093241235,1004.1785446484205,236,119,ok
province,2.0,sorghum,B,2024,10780148.817901611,12081.501092485552,892.285547580395,818.0664879577581,966.5046072030319,198,111,ok
province,2.0,sorghum,B,2025,8681875.679351807,8964.147787445178,968.5109934835401,899.0326294357806,1037.9893575312997,145,90,ok
province,3.0,sorghum,B,2020,953876.4499389648,1078.5028638552599,884.444985643524,482.4337447698455,1286.4562265172026,16,11,use_with_caution
province,3.0,sorghum,B,2021,996406.5993164063,1244.800950913504,800.4545614985174,549.0800901992787,1051.829032797756,21,11,ok
province,3.0,sorghum,B,2022,837867.9949176026,949.3686953801903,882.5527942882767,647.9911594989358,1117.1144290776176,17,12,ok
province,3.0,sorghum,B,2023,1191394.1981152345,1246.2352272743374,955.9946405310283,696.9177915283092,1215.0714895337474,21,11,ok
province,3.0,sorghum,B,2024,1156404.792175293,1103.5541796813711,1047.891271191761,801.3323558189887,1294.4501865645334,19,14,ok
province,3.0,sorghum,B,2025,787758.0738525391,729.9932988127222,1079.1305552171052,839.1149561568062,1319.146154277404,12,10,ok
province,4.0,sorghum,A,2020,3587771.1565688397,1946.8970222159392,1842.8150619313567,1384.0340255102008,2301.596098352513,33,12,ok
province,4.0,sorghum,A,2021,3686401.6047045896,2498.9733283045716,1475.1664465365177,1116.3805704390197,1833.9523226340157,47,13,ok
province,4.0,sorghum,A,2022,2633193.818607483,1910.9296120119789,1377.9648408059609,1191.1539707424915,1564.7757108694302,35,11,ok
province,4.0,sorghum,B,2020,19589070.672225952,21315.992675084402,918.9846783501199,847.5298863464277,990.4394703538121,354,89,ok
province,4.0,sorghum,B,2021,18200432.543934934,17258.529684138834,1054.576077860314,966.824448672285,1142.3277070483427,280,80,ok
province,4.0,sorghum,B,2022,19180237.745852664,16648.877626010886,1152.04389008704,1057.1069503729193,1246.9808298011606,276,74,ok
province,4.0,sorghum,B,2023,16808197.388616335,13483.276960466199,1246.5958711594376,1101.2574392301924,1391.9343030886828,221,83,ok
province,4.0,sorghum,B,2024,18138247.593460083,12551.314752383005,1445.1272995138886,1303.7268577863535,1586.5277412414237,218,59,ok
province,4.0,sorghum,B,2025,19532710.872329712,15201.006900614071,1284.9616476090578,1183.7198220555774,1386.203473162538,257,75,ok
province,5.0,sorghum,A,2020,11848165.950144464,10648.808782315678,1112.6282941450258,953.1877382125768,1272.0688500774747,121,76,ok
province,5.0,sorghum,A,2021,11217773.096386109,8581.489999623154,1307.205752949514,1080.117791738645,1534.2937141603827,86,54,ok
province,5.0,sorghum,A,2022,20954625.43546501,19595.95882779551,1069.334020325779,911.055867658736,1227.6121729928218,191,91,ok
province,5.0,sorghum,A,2023,19530806.82691925,16283.852960005785,1199.3971497340463,1021.4777002092076,1377.316599258885,167,94,ok
province,5.0,sorghum,A,2024,19936528.547721863,14112.885057647993,1412.6472699441385,1150.9255481440184,1674.3689917442587,170,91,ok
province,5.0,sorghum,A,2025,27205333.969909668,20259.978767528337,1342.811573599129,1209.255129298659,1476.3680178995987,207,106,ok
province,5.0,sorghum,B,2020,30928977.833889466,38739.69356794326,798.3795168551078,725.272539369346,871.4864943408696,504,170,ok
province,5.0,sorghum,B,2021,34042429.38851883,37120.99199194819,917.0668013371754,843.1352385077005,990.9983641666504,492,165,ok
province,5.0,sorghum,B,2022,35413533.89445526,34287.50253374331,1032.8408684652313,921.0893779709825,1144.5923589594802,421,169,ok
province,5.0,sorghum,B,2023,38649303.125405505,32818.84391157461,1177.655837894235,1076.792575772954,1278.519100015516,467,161,ok
province,5.0,sorghum,B,2024,36333401.723526,30008.457258763876,1210.772063695975,1133.7109097026648,1287.8332176892852,363,162,ok
province,5.0,sorghum,B,2025,41372935.52840042,36137.83837703014,1144.8647010026423,1074.5920534608226,1215.137348544462,444,178,ok
province,1.0,beans,A,2019,618782.2536225833,1486.2110529992196,416.3488438427784,292.66915471396044,540.0285329715964,64,28,ok
province,2.0,beans,A,2019,7418578.774271885,15642.135309682108,474.26892987429676,409.43795256860903,539.0999071799845,292,120,ok
province,3.0,beans,A,2019,7596800.466264642,10344.882282563583,734.3534956477113,615.1609003050334,853.5460909903892,226,72,ok
province,4.0,beans,A,2019,14673080.452076258,14924.139818623931,983.1776323728639,827.3013635474779,1139.0539011982498,235,64,ok
province,5.0,beans,A,2019,5056111.317495473,12298.665633583732,411.11056013173055,216.6330163954365,605.5881038680246,178,85,use_with_caution
province,1.0,maize,A,2019,956932.290986593,752.5850613385801,1271.5270872963545,950.8276247677595,1592.2265498249494,15,10,ok
province,2.0,maize,A,2019,3440545.784186226,3574.6301997199034,962.4899897214028,556.8094775838445,1368.1705018589612,78,39,use_with_caution
province,3.0,maize,A,2019,11494485.357561173,10872.302840047414,1057.2263785020768,777.3715650089721,1337.0811919951816,295,75,ok
province,4.0,maize,A,2019,9087303.411799617,8678.614465907918,1047.0914968624481,830.3426558024277,1263.8403379224687,262,56,ok
province,5.0,maize,A,2019,21612990.550389193,18839.20412512638,1147.234798606133,887.2394738613727,1407.230123350893,247,90,ok
province,2.0,rice,A,2019,66521.05996803578,62.761136816002875,1059.9084615540967,60.85655522881427,2058.960367879379,87,15,use_with_caution
province,5.0,sorghum,A,2019,5696298.299869352,9217.447948912763,617.9908290712133,491.0119464863811,744.9697116560454,174,73,ok
national,RWA,beans,A,2020,34360481.61826754,58360.29068671504,588.7647442114139,556.7880369635759,620.741451459252,996,427,ok
national,RWA,beans,A,2021,36442336.198990256,64536.069420309126,564.6816815205989,534.4404905781611,594.9228724630367,1083,444,ok
national,RWA,beans,A,2022,32018864.361924592,48341.7166416768,662.3443805121351,625.724905655693,698.9638553685772,797,353,ok
national,RWA,beans,A,2023,36487144.60963616,53916.08841851019,676.7394608899258,628.83027176638,724.6486500134716,913,417,ok
national,RWA,beans,A,2024,39919824.010513306,54510.59249035224,732.331500846898,694.56985302569,770.0931486681061,939,403,ok
national,RWA,beans,A,2025,53747591.83293152,72303.43217617745,743.3615558106284,705.4383196934115,781.2847919278453,1239,491,ok
national,RWA,beans,B,2020,49302456.07998871,69889.20846802164,705.4373223091723,673.5663081731733,737.3083364451712,1147,489,ok
national,RWA,beans,B,2021,47467117.93337631,75709.77221048677,626.961573750469,594.8535542870895,659.0695932138485,1585,634,ok
national,RWA,beans,B,2022,45341888.331933744,59167.06767128459,766.3365807452278,710.1647808351214,822.5083806553342,963,409,ok
national,RWA,beans,B,2023,62223654.966467746,79041.1683123899,787.2309619785065,742.2871522176147,832.1747717393982,1310,519,ok
national,RWA,beans,B,2024,51164245.45917511,66475.14218908065,769.6748555068071,730.7630859008004,808.5866251128139,1061,452,ok
national,RWA,beans,B,2025,86506929.49249268,134493.05600349972,643.2074046279507,613.4994053237951,672.9154039321063,2154,760,ok
national,RWA,irish_potato,A,2020,232893542.68293557,21790.823636981026,10687.688843834883,8770.215451508024,12605.162236161743,364,149,ok
national,RWA,irish_potato,A,2021,176279536.84014314,17145.60079864661,10281.327490959535,9154.3045573473,11408.35042457177,284,137,ok
national,RWA,irish_potato,A,2022,194093723.347782,20958.59437649402,9260.817775330705,8247.421619174442,10274.213931486967,348,142,ok
national,RWA,irish_potato,A,2023,193536527.09357238,22633.0078772826,8551.074083610009,7472.717220378583,9629.430946841434,318,149,ok
national,RWA,irish_potato,A,2024,220720956.58531952,20138.755967915386,10960.009492987909,10014.152924979313,11905.866060996505,350,123,ok
national,RWA,irish_potato,A,2025,247769996.32935715,23188.865279123303,10684.86936928397,9554.440983755856,11815.297754812083,356,143,ok
national,RWA,irish_potato,B,2020,175723631.33156183,21644.827070381183,8118.504747585734,7071.55613265206,9165.453362519407,335,147,ok
national,RWA,irish_potato,B,2021,227671661.1627033,30005.06591803056,7587.774070707556,6685.488421096163,8490.05972031895,507,173,ok
national,RWA,irish_potato,B,2022,178502097.4385659,26371.10143617259,6768.852558949964,5936.110191034771,7601.5949268651575,436,183,ok
national,RWA,irish_potato,B,2023,171986667.67611083,25565.527420759532,6727.288072158272,5907.22285959484,7547.353284721705,429,162,ok
national,RWA,irish_potato,B,2024,153236237.53979492,19007.03328813469,8062.080768567602,7230.6565869415035,8893.504950193701,343,128,ok
national,RWA,irish_potato,B,2025,173452730.43919373,31883.66326276192,5440.175710354319,4919.787360069921,5960.564060638716,500,212,ok
national,RWA,maize,A,2020,102827480.36868672,59853.190589405815,1717.9949699605065,1565.6203685394544,1870.3695713815587,920,398,ok
