district_code,zone_id,crop,season,year,actual_yield_kg_ha,actual_yield_kg_ha_ci_low,actual_yield_kg_ha_ci_high,attainable_yield_kg_ha,yield_gap_kg_ha,yield_gap_pct,n_plots,n_segments,reliability
55.0,2,beans,A,2022,339.58058723940655,162.11783045771455,517.0433440210986,1034.7062121999309,695.1256249605243,67.18096564652777,20,12,use_with_caution
55.0,2,beans,A,2023,525.8103851398927,358.7806541073314,692.8401161724539,1034.7062121999309,508.8958270600382,49.18263958018132,13,9,suppressed
55.0,2,beans,A,2024,508.7597564613849,315.3685460567218,702.150966866048,1034.7062121999309,525.946455738546,50.83051107041388,12,11,ok
55.0,2,beans,A,2025,598.4438230793397,488.2136920362049,708.6739541224745,1034.7062121999309,436.26238912059114,42.162923540686585,23,16,ok
55.0,2,beans,B,2020,549.0061141973023,462.14690469835324,635.8653236962513,1007.0473574111334,458.0412432138311,45.48358523985808,92,36,ok
55.0,2,beans,B,2021,584.0520418273522,513.355589127626,654.7484945270785,1007.0473574111334,422.9953155837811,42.00351775622511,138,38,ok
55.0,2,beans,B,2022,420.5472495489038,371.6444827792521,469.45001631855547,1007.0473574111334,586.5001078622296,58.23957568092671,105,37,ok
55.0,2,beans,B,2023,606.5494001619927,554.4791713321308,658.6196289918546,1007.0473574111334,400.49795724914065,39.769525663492196,133,35,ok
55.0,2,beans,B,2024,505.33440297213457,457.6842729101368,552.9845330341323,1007.0473574111334,501.7129544389988,49.82019472537788,140,40,ok
55.0,2,beans,B,2025,505.4309223758031,457.7875495188395,553.0742952327666,1007.0473574111334,501.61643503533026,49.810610329673125,187,49,ok
56.0,0,beans,A,2020,416.9230887355549,240.23565196368406,593.6105255074258,1024.449621601022,607.5265328654671,59.30272412185749,15,12,use_with_caution
56.0,0,beans,A,2021,365.19559459502426,267.4317220642139,462.95946712583464,1024.449621601022,659.2540270059978,64.352020158464,27,17,ok
56.0,0,beans,A,2022,498.85653381437953,300.80780302702647,696.9052646017326,1024.449621601022,525.5930877866425,51.30492282922018,17,14,use_with_caution
56.0,0,beans,A,2023,618.3906215259053,473.6954376478836,763.085805403927,1024.449621601022,406.0590000751167,39.636795359494876,31,19,ok
56.0,0,beans,A,2024,619.6409017059796,525.6008059696554,713.6809974423037,1024.449621601022,404.8087198950425,39.51475127321562,19,14,ok
56.0,0,beans,A,2025,602.2877163648919,535.6502741110647,668.9251586187191,1024.449621601022,422.1619052361301,41.208654514057066,22,14,ok
56.0,0,beans,B,2020,734.2013954085942,646.9398404836809,821.4629503335075,1219.168459395855,484.9670639872609,39.77851134925035,57,24,ok
56.0,0,beans,B,2021,730.9308886678668,630.7122151212928,831.1495622144408,1219.168459395855,488.2375707279882,40.04676851383842,66,29,ok
56.0,0,beans,B,2022,837.0733891924278,703.3524331521971,970.7943452326585,1219.168459395855,382.0950702034272,31.340629529800175,44,20,ok
56.0,0,beans,B,2023,841.5746343384426,725.8558702137541,957.2933984631311,1219.168459395855,377.59382505741246,30.97142336215987,89,26,ok
56.0,0,beans,B,2024,755.1151177505078,657.469067664764,852.7611678362516,1219.168459395855,464.05334164534725,38.06310260645223,47,24,ok
56.0,0,beans,B,2025,678.8025136728012,614.3188484936064,743.2861788519959,1219.168459395855,540.3659457230539,44.322500435323434,97,37,ok
57.0,2,beans,A,2020,556.8209055380959,307.8811672880607,805.7606437881311,1034.7062121999309,477.885306661835,46.185603316885825,13,10,use_with_caution
57.0,2,beans,A,2021,546.0131227350576,379.93180160630243,712.0944438638127,1034.7062121999309,488.6930894648733,47.23013003138766,11,10,ok
57.0,2,beans,A,2022,339.3480763120284,31.94763289633164,646.7485197277251,1034.7062121999309,695.3581358879024,67.20343684894607,13,12,use_with_caution
57.0,2,beans,A,2023,150.55660034251568,-65.11766881461216,366.2308694996435,1034.7062121999309,884.1496118574152,85.44933831774227,4,4,suppressed
57.0,2,beans,A,2024,259.8040340791514,131.23241415773765,388.37565400056513,1034.7062121999309,774.9021781207795,74.89103370445882,11,8,suppressed
57.0,2,beans,A,2025,386.9859136238421,298.2167066453331,475.75512060235116,1034.7062121999309,647.7202985760887,62.59944039564084,28,20,ok
57.0,2,beans,B,2020,437.19428391997576,353.8245983944232,520.5639694455283,1007.0473574111334,569.8530734911576,56.586521904601106,43,24,ok
57.0,2,beans,B,2021,362.2824083177672,273.4249595039135,451.1398571316209,1007.0473574111334,644.7649490933661,64.02528583669545,56,28,ok
57.0,2,beans,B,2022,405.7924743852916,202.66979551312204,608.9151532574612,1007.0473574111334,601.2548830258418,59.70472774701654,24,16,use_with_caution
57.0,2,beans,B,2023,449.52151333712766,330.51657346676666,568.5264532074887,1007.0473574111334,557.5258440740057,55.36242560700075,17,12,ok
57.0,2,beans,B,2024,541.0099143112012,357.8665877444553,724.1532408779472,1007.0473574111334,466.03744309993215,46.27760945602377,20,15,ok
57.0,2,beans,B,2025,422.8693428532039,391.5328074352027,454.20587827120505,1007.0473574111334,584.1780145579295,58.00899136061535,162,42,ok
11.0,0,irish_potato,A,2020,1543.2130316958444,1543.2130316958444,1543.2130316958444,8483.9374700743,6940.724438378455,81.8101790926763,1,1,suppressed
11.0,0,irish_potato,A,2022,4835.886383734745,3685.986284720051,5985.7864827494395,8483.9374700743,3648.051086339554,42.9995046428319,2,2,suppressed
11.0,0,irish_potato,A,2023,1293.667053824398,-383.3075378357937,2970.6416454845894,8483.9374700743,7190.270416249901,84.75157250524775,3,2,suppressed
11.0,0,irish_potato,B,2020,1689.2615933362517,1187.399224533019,2191.1239621394843,6296.746850634522,4607.485257298271,73.17247090589287,2,2,suppressed
11.0,0,irish_potato,B,2023,3554.7564237834035,3554.7564237834026,3554.7564237834044,6296.746850634522,2741.9904268511186,43.54614361818926,1,1,suppressed
12.0,0,irish_potato,A,2020,3777.2778926537003,2264.6658397371834,5289.889945570218,8483.9374700743,4706.659577420599,55.47730159519174,5,4,suppressed
12.0,0,irish_potato,A,2021,4231.406277384838,3041.027547502003,5421.785007267674,8483.9374700743,4252.531192689461,50.12449947550378,7,5,suppressed
12.0,0,irish_potato,A,2022,4231.608530771483,2586.8511689460033,5876.365892596963,8483.9374700743,4252.328939302816,50.122115518911,3,3,suppressed
12.0,0,irish_potato,A,2023,5518.771006054442,1447.2942521025775,9590.247760006307,8483.9374700743,2965.166464019857,34.950357360352974,4,4,suppressed
12.0,0,irish_potato,A,2024,4644.137155773927,3020.809827802008,6267.464483745845,8483.9374700743,3839.8003143003725,45.25964892886869,6,2,suppressed
12.0,0,irish_potato,A,2025,7232.864327287111,7232.864327287111,7232.864327287111,8483.9374700743,1251.0731427871879,14.746373923666264,1,1,suppressed
12.0,0,irish_potato,B,2020,3505.4353845467376,1963.6920360470745,5047.178733046401,6296.746850634522,2791.3114660877845,44.32942172046355,6,4,suppressed
12.0,0,irish_potato,B,2021,3117.14288843924,1670.170802765147,4564.114974113332,6296.746850634522,3179.6039621952823,50.49597891766721,16,8,suppressed
12.0,0,irish_potato,B,2022,3129.065972040789,1795.4002497980396,4462.731694283539,6296.746850634522,3167.6808785937333,50.30662584560671,12,5,suppressed
12.0,0,irish_potato,B,2023,962.5730795774698,-556.2879185896086,2481.434077744548,6296.746850634522,5334.173771057052,84.71316852319589,2,2,suppressed
12.0,0,irish_potato,B,2024,5384.2870305619035,1196.6365287482613,9571.937532375545,6296.746850634522,912.4598200726186,14.490971952932652,2,2,suppressed
12.0,0,irish_potato,B,2025,2875.2306037874496,1773.9467809816656,3976.5144265932336,6296.746850634522,3421.5162468470726,54.337840284976465,8,5,suppressed
13.0,2,irish_potato,B,2020,3908.8882963880674,3908.8882963880674,3908.8882963880674,4061.4123590562294,152.52406266816206,3.7554438994124895,1,1,suppressed
13.0,2,irish_potato,B,2021,2432.0703246749513,2432.0703246749513,2432.0703246749513,4061.4123590562294,1629.3420343812782,40.117621416799366,1,1,suppressed
21.0,2,irish_potato,A,2021,4098.076989176135,4098.076989176134,4098.076989176136,6674.762539286942,2576.6855501108075,38.603404015419436,1,1,suppressed
21.0,2,irish_potato,A,2023,794.0547792864211,794.0547792864211,794.0547792864211,6674.762539286942,5880.707760000521,88.10362504115017,1,1,suppressed
21.0,2,irish_potato,A,2025,5345.40001732306,3297.142304920561,7393.657729725559,6674.762539286942,1329.3625219638825,19.916251913673275,2,2,suppressed
21.0,2,irish_potato,B,2020,2229.19713460251,1199.0360404778046,3259.3582287272147,4061.4123590562294,1832.2152244537197,45.112760352151994,2,2,suppressed
21.0,2,irish_potato,B,2021,2241.182765251253,1192.3785606398822,3289.9869698626235,4061.4123590562294,1820.2295938049765,44.817650434981985,2,2,suppressed
21.0,2,irish_potato,B,2022,1926.0736046312109,459.48152534840165,3392.66568391402,4061.4123590562294,2135.3387544250186,52.5762608089669,2,2,suppressed
21.0,2,irish_potato,B,2023,3443.291887800898,3443.291887800898,3443.291887800898,4061.4123590562294,618.1204712553313,15.219347768936395,1,1,suppressed
21.0,2,irish_potato,B,2025,1484.6525335764816,-150.3382818223538,3119.643348975317,4061.4123590562294,2576.7598254797476,63.444920083872546,5,4,suppressed
22.0,2,irish_potato,A,2020,1782.0746758888047,1782.0746758888047,1782.0746758888047,6674.762539286942,4892.687863398138,73.30130225008452,1,1,suppressed
22.0,2,irish_potato,B,2022,1401.9538733963398,683.9412035667589,2119.9665432259208,4061.4123590562294,2659.4584856598894,65.48112455830221,3,2,suppressed
22.0,2,irish_potato,B,2023,1748.690318665899,1748.690318665899,1748.690318665899,4061.4123590562294,2312.72204039033,56.94378792228202,1,1,suppressed
22.0,2,irish_potato,B,2025,1209.4614396297438,374.4727771673721,2044.4501020921157,4061.4123590562294,2851.9509194264856,70.22066875497487,2,2,suppressed
23.0,1,irish_potato,A,2020,6577.638563142736,2509.506889883386,10645.770236402084,10732.66505099795,4155.026487855214,38.71383731917423,6,4,suppressed
23.0,1,irish_potato,A,2021,7482.859996450805,5523.132419660095,9442.587573241515,10732.66505099795,3249.805054547145,30.279572120299893,6,5,suppressed
23.0,1,irish_potato,A,2022,4960.065605219117,2040.076341212738,7880.054869225496,10732.66505099795,5772.599445778833,53.785331214096566,8,6,suppressed
23.0,1,irish_potato,A,2023,3914.769503323512,2391.4664828598834,5438.07252378714,10732.66505099795,6817.895547674438,63.524721169235534,21,9,suppressed
23.0,1,irish_potato,A,2024,5445.44424980616,4458.556966061992,6432.331533550328,10732.66505099795,5287.22080119179,49.262888351296965,12,5,suppressed
23.0,1,irish_potato,A,2025,5659.974786653276,4138.795660002523,7181.15391330403,10732.66505099795,5072.690264344674,47.2640321881004,21,9,suppressed
23.0,1,irish_potato,B,2020,4849.986670020974,3793.5989306459987,5906.374409395949,11192.58426414637,6342.5975941253955,56.66785654178972,25,12,ok
23.0,1,irish_potato,B,2021,5145.011607652149,3190.5217078379574,7099.501507466341,11192.58426414637,6047.572656494221,54.03196003506214,11,7,suppressed
23.0,1,irish_potato,B,2022,3898.846808991384,2655.5687444793493,5142.124873503419,11192.58426414637,7293.737455154986,65.16580338393602,17,10,ok
23.0,1,irish_potato,B,2023,3998.038679862332,2182.180107709141,5813.897252015524,11192.58426414637,7194.545584284037,64.27957489076583,28,11,use_with_caution
23.0,1,irish_potato,B,2024,6461.601903273727,5765.723355068843,7157.48045147861,11192.58426414637,4730.982360872643,42.26890099034213,19,9,suppressed
23.0,1,irish_potato,B,2025,5751.546762836702,3193.2448872708846,8309.84863840252,11192.58426414637,5441.037501309667,48.61287950039518,27,10,use_with_caution
24.0,2,irish_potato,A,2020,1068.5545903796285,1068.5545903796285,1068.5545903796285,6674.762539286942,5606.207948907314,83.99112201984371,1,1,suppressed
24.0,2,irish_potato,A,2021,2810.5878016153174,2810.5878016153165,2810.5878016153183,6674.762539286942,3864.174737671625,57.892317740556365,1,1,suppressed
24.0,2,irish_potato,A,2022,4345.409100746443,4345.409100746442,4345.409100746444,6674.762539286942,2329.353438540499,34.89792220817104,1,1,suppressed
24.0,2,irish_potato,A,2023,722.1891496136814,293.03989352382763,1151.338405703535,6674.762539286942,5952.573389673261,89.1803019903262,2,2,suppressed
24.0,2,irish_potato,A,2024,3486.162507311902,-835.4041913961692,7807.729206019973,6674.762539286942,3188.60003197504,47.7709883041873,3,3,suppressed
24.0,2,irish_potato,B,2020,1136.7404589944097,192.19522571516234,2081.285692273657,4061.4123590562294,2924.6719000618195,72.01120303729613,4,4,suppressed
24.0,2,irish_potato,B,2021,1185.1607255596582,39.00284122986773,2331.3186098894485,4061.4123590562294,2876.2516334965712,70.81900036776713,2,2,suppressed
24.0,2,irish_potato,B,2023,5808.154954754167,5808.154954754167,5808.154954754167,4061.4123590562294,-1746.7425956979378,-43.00825528840999,1,1,suppressed
24.0,2,irish_potato,B,2024,2535.7660168499933,928.5408918856119,4142.991141814375,4061.4123590562294,1525.646342206236,37.56442851227148,3,3,suppressed
24.0,2,irish_potato,B,2025,564.0939514577002,368.4257635754489,759.7621393399515,4061.4123590562294,3497.318407598529,86.11089193640062,4,4,suppressed
25.0,1,irish_potato,A,2020,8158.746504135152,2969.935689782141,13347.557318488161,10732.66505099795,2573.9185468627984,23.982100760923952,9,6,suppressed
25.0,1,irish_potato,A,2021,5883.570727526436,4843.006001311419,6924.135453741453,10732.66505099795,4849.094323471514,45.18071047992533,11,7,suppressed
25.0,1,irish_potato,A,2022,5628.649468209202,3902.5024317608068,7354.796504657596,10732.66505099795,5104.015582788748,47.55590115349928,15,11,ok
25.0,1,irish_potato,A,2023,7255.394524880468,5438.701936745165,9072.087113015772,10732.66505099795,3477.2705261174815,32.39894760150142,22,10,ok
25.0,1,irish_potato,A,2024,7221.349145622634,5785.064236462587,8657.63405478268,10732.66505099795,3511.315905375316,32.71616032635645,10,7,suppressed
25.0,1,irish_potato,A,2025,13409.45023955199,10781.82022689679,16037.08025220719,10732.66505099795,-2676.7851885540404,-24.940545296390724,12,5,suppressed
25.0,1,irish_potato,B,2020,11303.860405574718,8119.992660333575,14487.728150815861,11192.58426414637,-111.27614142834864,-0.9941952528765294,9,5,suppressed
25.0,1,irish_potato,B,2021,5751.3703447683065,3486.766194408113,8015.9744951285,11192.58426414637,5441.213919378063,48.61445570535582,17,6,suppressed
25.0,1,irish_potato,B,2022,7341.36525703778,5300.9437392674645,9381.786774808095,11192.58426414637,3851.2190071085897,34.408666633364966,25,11,ok
25.0,1,irish_potato,B,2023,7396.624435495177,6210.693628976191,8582.555242014163,11192.58426414637,3795.9598286511928,33.91495421491653,16,5,suppressed
25.0,1,irish_potato,B,2024,9538.973151666742,8582.280926455718,10495.665376877765,11192.58426414637,1653.611112479628,14.774167193690053,9,5,suppressed
25.0,1,irish_potato,B,2025,7760.243158458807,6171.4342274403225,9349.05208947729,11192.58426414637,3432.341105687563,30.66620741630252,16,10,ok
26.0,2,irish_potato,A,2020,1736.766567293224,1736.7665672932235,1736.7665672932244,6674.762539286942,4937.995971993718,73.98009956053416,1,1,suppressed
26.0,2,irish_potato,A,2021,3474.409775252256,3474.4097752522553,3474.409775252257,6674.762539286942,3200.352764034686,47.947065460347844,1,1,suppressed
26.0,2,irish_potato,A,2025,3182.747684102968,3182.747684102967,3182.747684102969,6674.762539286942,3492.0148551839743,52.31669043850393,1,1,suppressed
26.0,2,irish_potato,B,2022,1230.3398187014059,1230.3398187014059,1230.3398187014059,4061.4123590562294,2831.0725403548236,69.70660179437415,1,1,suppressed
26.0,2,irish_potato,B,2025,431.9893380261929,296.947790949413,567.0308851029729,4061.4123590562294,3629.4230210300366,89.36356863486336,3,3,suppressed
27.0,3,irish_potato,A,2021,4079.262710867092,4079.262710867092,4079.262710867092,12847.123026560153,8767.860315693062,68.24765589592612,1,1,suppressed
27.0,3,irish_potato,A,2023,970.6381562772456,970.6381562772456,970.6381562772456,12847.123026560153,11876.484870282908,92.44470412347926,1,1,suppressed
27.0,3,irish_potato,A,2024,3975.5291729047844,3975.5291729047835,3975.5291729047854,12847.123026560153,8871.59385365537,69.05510156098161,2,1,suppressed
27.0,3,irish_potato,A,2025,4147.999327346002,3900.188670285998,4395.809984406007,12847.123026560153,8699.123699214151,67.71262080412536,5,2,suppressed
27.0,3,irish_potato,B,2020,2833.799754735817,2833.799754735816,2833.7997547358177,9222.266187738642,6388.4664330028245,69.27219734230331,1,1,suppressed
27.0,3,irish_potato,B,2022,2715.3103771114093,2715.3103771114093,2715.3103771114093,9222.266187738642,6506.9558106272325,70.5570157937805,1,1,suppressed
27.0,3,irish_potato,B,2023,3973.9047143975113,3973.9047143975113,3973.9047143975113,9222.266187738642,5248.3614733411305,56.909672378780705,1,1,suppressed
27.0,3,irish_potato,B,2024,1595.0337242790604,1318.960079783087,1871.1073687750338,9222.266187738642,7627.232463459582,82.70453604560105,4,2,suppressed
27.0,3,irish_potato,B,2025,1816.73054419691,1200.234812212415,2433.226276181405,9222.266187738642,7405.535643541732,80.30060608516892,5,2,suppressed
28.0,2,irish_potato,A,2020,2543.4281972112703,1535.1053418594051,3551.7510525631355,6674.762539286942,4131.334342075672,61.89485120645233,2,2,suppressed
28.0,2,irish_potato,A,2021,1280.975544425926,1280.9755444259256,1280.9755444259265,6674.762539286942,5393.786994861016,80.80867241514225,1,1,suppressed
28.0,2,irish_potato,A,2023,745.9890515197735,126.72451137353812,1365.253591666009,6674.762539286942,5928.773487767168,88.82373646809214,4,4,suppressed
28.0,2,irish_potato,B,2020,966.9047529482103,650.7461352573966,1283.063370639024,4061.4123590562294,3094.507606108019,76.19289381458191,2,2,suppressed
28.0,2,irish_potato,B,2021,2560.732851018573,2560.732851018573,2560.732851018573,4061.4123590562294,1500.6795080376564,36.9496957060124,1,1,suppressed
28.0,2,irish_potato,B,2022,3102.6703983052607,3102.67039830526,3102.6703983052616,4061.4123590562294,958.7419607509687,23.606122107082875,1,1,suppressed
28.0,2,irish_potato,B,2024,7348.5953614016735,7348.5953614016735,7348.5953614016735,4061.4123590562294,-3287.183002345444,-80.93694290892695,1,1,suppressed
28.0,2,irish_potato,B,2025,4497.719984495498,4220.701136134632,4774.738832856363,4061.4123590562294,-436.3076254392681,-10.742756136701546,2,2,suppressed
31.0,3,irish_potato,A,2020,5604.224634649567,1981.8632070286071,9226.586062270526,12847.123026560153,7242.898391910587,56.37759035183685,6,4,suppressed
31.0,3,irish_potato,A,2021,6068.9695647222015,2499.254009353575,9638.685120090828,12847.123026560153,6778.153461837952,52.760088370172774,3,3,suppressed
31.0,3,irish_potato,A,2022,7765.737636440553,3754.986981014784,11776.48829186632,12847.123026560153,5081.385390119601,39.55271059220294,5,4,suppressed
31.0,3,irish_potato,A,2023,5383.614536003087,2854.5270968252325,7912.701975180941,12847.123026560153,7463.508490557067,58.09478491898149,5,3,suppressed
31.0,3,irish_potato,B,2020,3450.841703607124,2242.5386511185316,4659.144756095717,9222.266187738642,5771.424484131518,62.58141292651961,7,4,suppressed
31.0,3,irish_potato,B,2021,3450.5344361214734,1676.5343637408107,5224.534508502136,9222.266187738642,5771.731751617168,62.584744726745235,4,3,suppressed
31.0,3,irish_potato,B,2022,2132.4565032819573,1121.254003750014,3143.6590028139008,9222.266187738642,7089.809684456684,76.87708791015878,9,6,suppressed
31.0,3,irish_potato,B,2023,4157.2845057029135,3286.6265402690274,5027.942471136799,9222.266187738642,5064.981682035728,54.9212262900177,11,5,suppressed
31.0,3,irish_potato,B,2024,7753.324184548302,7753.324184548302,7753.324184548302,9222.266187738642,1468.94200319034,15.928210846303212,1,1,suppressed
31.0,3,irish_potato,B,2025,5574.6046226130775,2071.5114302359016,9077.697814990253,9222.266187738642,3647.6615651255643,39.55276816857955,2,2,suppressed
32.0,3,irish_potato,A,2020,6302.052650999894,5026.93767119017,7577.167630809618,12847.123026560153,6545.07037556026,50.94580601453708,30,12,ok
32.0,3,irish_potato,A,2021,6902.896317343666,4907.93673456223,8897.855900125101,12847.123026560153,5944.2267092164875,46.268932716900025,26,9,suppressed
32.0,3,irish_potato,A,2022,8051.781476322752,3629.8313045163177,12473.731648129185,12847.123026560153,4795.341550237402,37.326189998519574,32,11,use_with_caution
32.0,3,irish_potato,A,2023,7329.190448812168,6058.8948953189265,8599.48600230541,12847.123026560153,5517.932577747985,42.95072574879377,32,10,ok
32.0,3,irish_potato,A,2024,7346.915597494296,6069.815463113416,8624.015731875177,12847.123026560153,5500.2074290658575,42.812755958627655,23,8,suppressed
32.0,3,irish_potato,A,2025,8845.467355022225,7943.03182792199,9747.90288212246,12847.123026560153,4001.6556715379284,31.148263025619837,31,9,suppressed
32.0,3,irish_potato,B,2020,3397.3175028973305,2878.6479690801752,3915.987036714486,9222.266187738642,5824.948684841311,63.16179305891002,35,12,ok
32.0,3,irish_potato,B,2021,3434.5196529251057,3025.2263821249776,3843.8129237252338,9222.266187738642,5787.746534813536,62.758398174502574,33,11,ok
32.0,3,irish_potato,B,2022,4085.9127596112453,3070.9580545810513,5100.867464641439,9222.266187738642,5136.353428127397,55.695133100326,46,12,ok
32.0,3,irish_potato,B,2023,3731.572307413335,3206.0927281423847,4257.051886684285,9222.266187738642,5490.693880325307,59.537360650307356,49,15,ok
32.0,3,irish_potato,B,2024,4519.577194297967,3550.1845703696927,5488.969818226242,9222.266187738642,4702.6889934406745,50.992770081751495,40,7,suppressed
32.0,3,irish_potato,B,2025,4583.2586667522655,4210.713271140939,4955.8040623635925,9222.266187738642,4639.007520986376,50.302251383224174,51,10,ok
33.0,4,irish_potato,A,2020,10756.55909732455,8958.494136027324,12554.624058621777,19792.25255462889,9035.693457304338,45.65267865476548,57,14,ok
33.0,4,irish_potato,A,2021,15293.875982924377,12978.799326162507,17608.952639686246,19792.25255462889,4498.376571704512,22.727966709642956,49,16,ok
33.0,4,irish_potato,A,2022,11938.772635123783,10467.243560101284,13410.301710146283,19792.25255462889,7853.4799195051055,39.679566021242906,59,15,ok
33.0,4,irish_potato,A,2023,11902.382930367843,10441.10505161957,13363.660809116116,19792.25255462889,7889.869624261046,39.86342434992733,46,14,ok
33.0,4,irish_potato,A,2024,13228.056782870533,12401.942149765464,14054.171415975603,19792.25255462889,6564.1957717583555,33.165481056996526,80,17,ok
33.0,4,irish_potato,A,2025,16090.694511781741,13979.18600735394,18202.203016209543,19792.25255462889,3701.5580428471476,18.702055426134155,40,13,ok
33.0,4,irish_potato,B,2020,11600.577615794384,9455.19989015258,13745.955341436187,14565.862790371599,2965.285174577215,20.357772260063737,54,14,ok
33.0,4,irish_potato,B,2021,12330.521530084508,10744.535888743394,13916.507171425623,14565.862790371599,2235.3412602870903,15.346439084711871,75,15,ok
33.0,4,irish_potato,B,2022,9542.30407749171,8342.335128559283,10742.273026424136,14565.862790371599,5023.558712879889,34.48857637324846,69,16,ok
33.0,4,irish_potato,B,2023,9798.304257043046,7482.716214319256,12113.892299766836,14565.862790371599,4767.558533328553,32.731041078322036,60,14,ok
33.0,4,irish_potato,B,2024,11169.399524782795,9946.763427743572,12392.035621822019,14565.862790371599,3396.4632655888036,23.317968282894654,62,15,ok
33.0,4,irish_potato,B,2025,7849.107229952399,6236.922807074931,9461.291652829868,14565.862790371599,6716.755560419199,46.112994863985286,57,16,ok
34.0,4,irish_potato,A,2020,16751.155213506114,13098.829662797201,20403.480764215026,19792.25255462889,3041.097341122775,15.365089611346649,99,17,ok
34.0,4,irish_potato,A,2021,15159.047058978293,13791.35871736659,16526.735400589994,19792.25255462889,4633.205495650596,23.409187422515036,59,15,ok
34.0,4,irish_potato,A,2022,12803.829792978458,10923.425459605613,14684.234126351304,19792.25255462889,6988.42276165043,35.30888029223345,83,16,ok
34.0,4,irish_potato,A,2023,12911.128192193508,10324.615565308866,15497.64081907815,19792.25255462889,6881.124362435381,34.76675706033301,62,14,ok
34.0,4,irish_potato,A,2024,14080.04615780307,13144.24607082338,15015.84624478276,19792.25255462889,5712.206396825819,28.860820066131804,98,19,ok
34.0,4,irish_potato,A,2025,14818.97064127214,13266.99014060156,16370.951141942722,19792.25255462889,4973.281913356748,25.127417405522284,91,20,ok
34.0,4,irish_potato,B,2020,11876.05109857916,10664.461691015038,13087.640506143283,14565.862790371599,2689.811691792438,18.46654558335172,57,11,ok
34.0,4,irish_potato,B,2021,10410.514791910686,9383.80970133716,11437.21988248421,14565.862790371599,4155.347998460913,28.527990811554965,125,15,ok
34.0,4,irish_potato,B,2022,10402.830401461308,8264.268415868606,12541.39238705401,14565.862790371599,4163.032388910291,28.580746975470344,78,16,ok
34.0,4,irish_potato,B,2023,9854.497692382865,8157.767672995478,11551.227711770252,14565.862790371599,4711.365097988733,32.345252497524996,81,17,ok
34.0,4,irish_potato,B,2024,11076.809925653433,10286.884575715476,11866.73527559139,14565.862790371599,3489.0528647181654,23.953629901172192,90,17,ok
34.0,4,irish_potato,B,2025,7744.623970945266,6944.915590008123,8544.332351882409,14565.862790371599,6821.238819426333,46.830310827418636,88,18,ok
35.0,3,irish_potato,A,2020,6025.883031109124,2341.160304565457,9710.605757652791,12847.123026560153,6821.239995451029,53.09546722132878,19,5,suppressed
35.0,3,irish_potato,A,2021,4817.835964388409,3336.417977669118,6299.253951107699,12847.123026560153,8029.287062171745,62.49871699346219,15,9,suppressed
35.0,3,irish_potato,A,2022,4604.296105916185,2771.041344928102,6437.550866904268,12847.123026560153,8242.826920643969,64.16087791486656,18,7,suppressed
35.0,3,irish_potato,A,2023,4495.690803263853,2784.9587727120825,6206.422833815624,12847.123026560153,8351.4322232963,65.00624463570982,22,8,suppressed
35.0,3,irish_potato,A,2024,4416.068470291882,2610.021106362146,6222.115834221617,12847.123026560153,8431.054556268271,65.62601244526032,16,6,suppressed
35.0,3,irish_potato,A,2025,8299.120218627124,5283.666002746542,11314.574434507706,12847.123026560153,4548.0028079330295,35.40094384190519,7,4,suppressed
35.0,3,irish_potato,B,2020,4144.487307077232,1668.4672589097995,6620.507355244665,9222.266187738642,5077.77888066141,55.059990432856,7,4,suppressed
35.0,3,irish_potato,B,2021,2743.967096079317,2157.617680131687,3330.316512026947,9222.266187738642,6478.299091659324,70.24628176827592,14,6,suppressed
35.0,3,irish_potato,B,2022,3988.150132982348,2183.276749269141,5793.023516695555,9222.266187738642,5234.116054756294,56.75520472088794,17,9,suppressed
35.0,3,irish_potato,B,2023,3967.0795023528703,2025.030823391428,5909.128181314312,9222.266187738642,5255.186685385772,56.9836803493348,16,7,suppressed
35.0,3,irish_potato,B,2024,4884.71967001319,4548.929016542183,5220.510323484197,9222.266187738642,4337.546517725452,47.03341271467947,11,2,suppressed
35.0,3,irish_potato,B,2025,3475.787713807875,2830.0045396712703,4121.57088794448,9222.266187738642,5746.478473930767,62.310915310283846,25,7,suppressed
36.0,1,irish_potato,B,2021,12321.966431233584,12321.966431233584,12321.966431233584,11192.58426414637,-1129.3821670872148,-10.090450430692826,1,1,suppressed
36.0,1,irish_potato,B,2022,5114.525248173824,5114.525248173823,5114.525248173826,11192.58426414637,6078.059015972545,54.304340021299836,1,1,suppressed
37.0,1,irish_potato,B,2020,3108.6380375689914,3108.63803756899,3108.638037568993,11192.58426414637,8083.946226577378,72.22591347802482,1,1,suppressed
37.0,1,irish_potato,B,2023,1658.852180177213,1658.852180177213,1658.852180177213,11192.58426414637,9533.732083969157,85.17900655444626,1,1,suppressed
37.0,1,irish_potato,B,2024,3371.1747140916973,3371.1747140916973,3371.1747140916973,11192.58426414637,7821.409550054672,69.88028292187435,1,1,suppressed
37.0,1,irish_potato,B,2025,381.7230391128976,381.7230391128976,381.7230391128976,11192.58426414637,10810.861225033472,96.58950042184908,1,1,suppressed
41.0,3,irish_potato,A,2020,2937.066563813404,1653.2693689045254,4220.863758722283,12847.123026560153,9910.05646274675,77.13833238973965,8,7,suppressed
41.0,3,irish_potato,A,2021,3621.1622247903606,3064.9108166444876,4177.413632936234,12847.123026560153,9225.960801769794,71.8134385628287,5,3,suppressed
