district_code,crop,season,year,lead_months,model,predicted_yield_kg_ha,ci_low,ci_high,actual_yield_kg_ha,is_backtest,reliability
28.0,sorghum,B,2023,3,lgbm,973.9778604559106,540.8604119296424,1407.0953089821787,919.3380682031511,True,ok
31.0,sorghum,B,2023,3,lgbm,1072.0180340117422,638.900585485474,1505.1354825380104,844.1503645551662,True,ok
41.0,sorghum,B,2023,3,lgbm,854.3681061427138,421.25065761644566,1287.4855546689819,812.7041159951009,True,ok
44.0,sorghum,B,2023,3,lgbm,1329.0482643303553,895.9308158040872,1762.1657128566235,1480.513622191018,True,ok
45.0,sorghum,B,2023,3,lgbm,1279.466485926741,846.3490374004728,1712.583934453009,1334.0858383829366,True,ok
51.0,sorghum,B,2023,3,lgbm,1018.5542548613741,585.436806335106,1451.6717033876423,1217.2614211371404,True,ok
52.0,sorghum,A,2023,3,lgbm,1495.5867293774484,1062.4692808511802,1928.7041779037165,1685.6198642719548,True,ok
53.0,sorghum,A,2023,3,lgbm,789.8868984335377,356.7694499072695,1223.0043469598058,907.961425251889,True,ok
53.0,sorghum,B,2023,3,lgbm,1156.7119264582323,723.5944779319641,1589.8293749845004,1503.4115536397233,True,ok
54.0,sorghum,A,2023,3,lgbm,1082.0658876698565,648.9484391435883,1515.1833361961246,806.8067458986488,True,ok
54.0,sorghum,B,2023,3,lgbm,1277.8114924337312,844.6940439074631,1710.9289409599994,1307.713988054816,True,ok
55.0,sorghum,A,2023,3,lgbm,802.6211063840822,369.503657857814,1235.7385549103503,911.3599057740067,True,ok
55.0,sorghum,B,2023,3,lgbm,886.2194438635689,453.10199533730076,1319.336892389837,1168.7549617172126,True,ok
56.0,sorghum,B,2023,3,lgbm,816.5174975344178,383.4000490081496,1249.634946060686,911.9547701367092,True,ok
57.0,sorghum,A,2023,3,lgbm,604.2034872252569,171.08603869898877,1037.3209357515252,376.2007053868269,True,ok
57.0,sorghum,B,2023,3,lgbm,640.0912764435209,206.97382791725272,1073.208724969789,843.7842816576388,True,use_with_caution
12.0,sorghum,B,2024,3,lgbm,1061.381451441612,628.2640029153438,1494.49889996788,1302.1410962665143,True,ok
21.0,sorghum,B,2024,3,lgbm,1061.713094941379,628.5956464151109,1494.8305434676472,930.4291993568935,True,ok
22.0,sorghum,B,2024,3,lgbm,904.5920847192465,471.4746361929783,1337.7095332455146,882.6942903172086,True,ok
24.0,sorghum,B,2024,3,lgbm,847.6204993972848,414.5030508710166,1280.7379479235528,1131.7133772653272,True,ok
25.0,sorghum,B,2024,3,lgbm,806.8059125411166,373.6884640148485,1239.9233610673848,836.7355013081415,True,ok
26.0,sorghum,B,2024,3,lgbm,873.6663435992903,440.5488950730221,1306.7837921255584,789.2466988685566,True,ok
28.0,sorghum,B,2024,3,lgbm,960.1539490187976,527.0365004925294,1393.2713975450656,1092.5287024311028,True,ok
31.0,sorghum,B,2024,3,lgbm,914.4151510955816,481.2977025693134,1347.5325996218498,1097.4133215727109,True,ok
41.0,sorghum,B,2024,3,lgbm,949.2074134324558,516.0899649061877,1382.324861958724,1306.8851447650784,True,ok
44.0,sorghum,B,2024,3,lgbm,1457.1070282320436,1023.9895797057754,1890.2244767583118,1649.5456457191915,True,ok
45.0,sorghum,B,2024,3,lgbm,1511.0123029574293,1077.894854431161,1944.1297514836974,1568.3962681824096,True,ok
51.0,sorghum,B,2024,3,lgbm,1218.3364127979748,785.2189642717067,1651.453861324243,1169.9955337545935,True,ok
52.0,sorghum,A,2024,3,lgbm,1717.264546640586,1284.147098114318,2150.3819951668543,1947.285683273713,True,ok
52.0,sorghum,B,2024,3,lgbm,1134.2507882582743,701.1333397320061,1567.3682367845424,1716.02079193305,True,ok
53.0,sorghum,A,2024,3,lgbm,999.9272448578087,566.8097963315405,1433.0446933840767,1097.632868337188,True,ok
53.0,sorghum,B,2024,3,lgbm,1492.8345495524836,1059.7171010262155,1925.9519980787518,1130.6067558740845,True,ok
54.0,sorghum,A,2024,3,lgbm,829.003972069829,395.8865235435609,1262.1214205960973,1413.469000962323,True,ok
54.0,sorghum,B,2024,3,lgbm,1344.754053341509,911.6366048152408,1777.8715018677772,1077.7069682768667,True,ok
55.0,sorghum,A,2024,3,lgbm,796.5485115394196,363.4310630131514,1229.6659600656876,1034.4988346416064,True,ok
55.0,sorghum,B,2024,3,lgbm,976.6689765641365,543.5515280378684,1409.7864250904047,1248.555030883059,True,ok
56.0,sorghum,B,2024,3,lgbm,855.0076313455903,421.89018281932215,1288.1250798718584,1370.6872059613504,True,ok
57.0,sorghum,A,2024,3,lgbm,559.5483819675717,126.43093344130352,992.6658304938398,935.4671674576863,True,ok
57.0,sorghum,B,2024,3,lgbm,747.6856832604694,314.56823473420127,1180.8031317867376,1008.7216896865743,True,ok
12.0,sorghum,B,2025,3,lgbm,1257.3763850690782,824.25893654281,1690.4938335953464,1104.947952583879,True,ok
21.0,sorghum,B,2025,3,lgbm,961.2730603837798,528.1556118575116,1394.390508910048,914.8573928685937,True,ok
24.0,sorghum,B,2025,3,lgbm,943.6475448494235,510.53009632315536,1376.7649933756916,953.5089717624064,True,ok
25.0,sorghum,B,2025,3,lgbm,763.1421889399032,330.0247404136351,1196.2596374661714,1013.4996897926592,True,ok
26.0,sorghum,B,2025,3,lgbm,779.7776241986505,346.66017567238237,1212.8950727249187,1043.618152638859,True,ok
28.0,sorghum,B,2025,3,lgbm,1011.7543070664328,578.6368585401647,1444.871755592701,1001.8592113185091,True,ok
41.0,sorghum,B,2025,3,lgbm,954.4705700018712,521.3531214756031,1387.5880185281394,1104.3230938410566,True,ok
44.0,sorghum,B,2025,3,lgbm,1391.1642416392983,958.0467931130302,1824.2816901655665,1331.4350565519696,True,ok
45.0,sorghum,B,2025,3,lgbm,1390.5060791282333,957.3886306019651,1823.6235276545015,1467.8390741219077,True,ok
51.0,sorghum,B,2025,3,lgbm,1130.9134280105081,697.79597948424,1564.0308765367763,1012.1558194515901,True,ok
52.0,sorghum,A,2025,3,lgbm,1627.3078571911456,1194.1904086648774,2060.4253057174137,1708.9521235404973,True,ok
52.0,sorghum,B,2025,3,lgbm,1392.8454740138197,959.7280254875516,1825.962922540088,1290.375253426678,True,ok
53.0,sorghum,A,2025,3,lgbm,908.8173776019279,475.6999290756597,1341.9348261281962,934.0856848117762,True,ok
53.0,sorghum,B,2025,3,lgbm,1205.796344558355,772.6788960320869,1638.9137930846232,1068.480765399365,True,ok
54.0,sorghum,A,2025,3,lgbm,813.541359997377,380.4239114711088,1246.6588085236451,1268.513188701969,True,ok
54.0,sorghum,B,2025,3,lgbm,1263.2484775710157,830.1310290447475,1696.3659260972838,1322.9548714997563,True,ok
55.0,sorghum,A,2025,3,lgbm,1046.6095739271464,613.4921254008782,1479.7270224534145,1098.8007610488612,True,ok
55.0,sorghum,B,2025,3,lgbm,1149.5535365065673,716.4360879802991,1582.6709850328355,1084.3550431479962,True,ok
56.0,sorghum,B,2025,3,lgbm,1074.9727897031005,641.8553411768323,1508.0902382293687,1075.132129271341,True,ok
57.0,sorghum,A,2025,3,lgbm,710.7886832238647,277.67123469759656,1143.9061317501328,717.1790124842707,True,ok
57.0,sorghum,B,2025,3,lgbm,755.8161223811633,322.6986738548951,1188.9335709074314,906.8165729455184,True,ok
52.0,sorghum,A,2019,4,baseline_district_mean,1649.261484805563,1167.3690449772066,2131.1539246339194,839.6653500555955,True,ok
53.0,sorghum,A,2019,4,baseline_district_mean,838.350303832256,356.4578640038996,1320.2427436606124,905.1909437035578,True,ok
54.0,sorghum,A,2019,4,baseline_district_mean,1014.9599971779093,533.0675573495528,1496.8524370062657,465.1972888524553,True,ok
12.0,sorghum,B,2020,4,baseline_district_mean,1148.0898104994096,666.1973706710532,1629.982250327766,1062.4613270178306,True,ok
21.0,sorghum,B,2020,4,baseline_district_mean,973.894631192565,492.0021913642086,1455.7870710209215,968.8745276400011,True,ok
22.0,sorghum,B,2020,4,baseline_district_mean,874.299454221421,392.40701439306457,1356.1918940497774,966.7111413383332,True,ok
24.0,sorghum,B,2020,4,baseline_district_mean,943.7357101872873,461.84327035893085,1425.6281500156438,814.7344768120597,True,ok
25.0,sorghum,B,2020,4,baseline_district_mean,854.1756450892517,372.2832052608953,1336.068084917608,558.3875692043573,True,ok
26.0,sorghum,B,2020,4,baseline_district_mean,866.2516704649637,384.35923063660726,1348.1441102933202,535.0011393230311,True,ok
28.0,sorghum,B,2020,4,baseline_district_mean,1000.2852551660086,518.3928153376521,1482.177694994365,830.306117498328,True,ok
41.0,sorghum,B,2020,4,baseline_district_mean,970.5684352432045,488.67599541484805,1452.4608750715608,552.081007285794,True,ok
44.0,sorghum,B,2020,4,baseline_district_mean,1377.8883762575338,895.9959364291774,1859.7808160858901,871.0764104706744,True,ok
45.0,sorghum,B,2020,4,baseline_district_mean,1323.58667198399,841.6942321556337,1805.4791118123464,1121.7673192368775,True,ok
51.0,sorghum,B,2020,4,baseline_district_mean,1116.2494961666664,634.35705633831,1598.1419359950228,915.5578735068569,True,ok
52.0,sorghum,A,2020,4,baseline_district_mean,1539.8794096584318,1057.9869698300754,2021.7718494867881,1495.9578009383843,True,ok
52.0,sorghum,B,2020,4,baseline_district_mean,1200.846297198716,718.9538573703596,1682.7387370270724,977.2230249189967,True,ok
53.0,sorghum,A,2020,4,baseline_district_mean,891.805904343832,409.9134645154756,1373.6983441721884,584.4573406341026,True,use_with_caution
53.0,sorghum,B,2020,4,baseline_district_mean,1209.7190339032672,727.8265940749109,1691.6114737316236,1150.2266132549205,True,ok
54.0,sorghum,B,2020,4,baseline_district_mean,1244.0057858737478,762.1133460453914,1725.8982257021041,1020.907816088957,True,ok
55.0,sorghum,A,2020,4,baseline_district_mean,940.5735160939619,458.68107626560544,1422.4659559223182,941.6418593181337,True,ok
55.0,sorghum,B,2020,4,baseline_district_mean,1031.5173842535683,549.6249444252119,1513.4098240819246,619.7334954980671,True,ok
56.0,sorghum,B,2020,4,baseline_district_mean,980.5785416069791,498.6861017786227,1462.4709814353355,447.76093487626383,True,ok
57.0,sorghum,A,2020,4,baseline_district_mean,696.8695222216677,214.97708239331126,1178.761962050024,775.2143053656744,True,ok
57.0,sorghum,B,2020,4,baseline_district_mean,799.2229901641027,317.3305503357463,1281.1154299924592,531.216509905762,True,ok
12.0,sorghum,B,2021,4,baseline_district_mean,1149.831224053544,667.9387842251876,1631.7236638819004,1053.7542592471582,True,ok
21.0,sorghum,B,2021,4,baseline_district_mean,944.8230886073097,462.9306487789533,1426.715528435666,1114.2322405662774,True,ok
22.0,sorghum,B,2021,4,baseline_district_mean,918.808191772392,436.91575194403555,1400.7006316007485,833.1849286854207,True,ok
24.0,sorghum,B,2021,4,baseline_district_mean,942.1135267690803,460.22108694072386,1424.0059665974368,822.8453939030944,True,ok
25.0,sorghum,B,2021,4,baseline_district_mean,828.0904385831009,346.19799875474445,1309.9828784114572,688.8136017351113,True,ok
28.0,sorghum,B,2021,4,baseline_district_mean,1003.4985154681046,521.6060756397483,1485.390955296461,814.2398159878478,True,ok
41.0,sorghum,B,2021,4,baseline_district_mean,943.5340194292751,461.64157960091865,1425.4264592576314,687.2530863554412,True,ok
44.0,sorghum,B,2021,4,baseline_district_mean,1312.8222994291586,830.9298596008023,1794.714739257515,1196.4067946125494,True,ok
45.0,sorghum,B,2021,4,baseline_district_mean,1326.112918491065,844.2204786627087,1808.0053583194215,1109.1360867015028,True,ok
51.0,sorghum,B,2021,4,baseline_district_mean,1099.9894110146117,618.0969711862554,1581.881850842968,996.8582992671304,True,ok
52.0,sorghum,A,2021,4,baseline_district_mean,1500.65176391325,1018.7593240848937,1982.5442037416065,1731.323675409474,True,ok
52.0,sorghum,B,2021,4,baseline_district_mean,1226.8204970380368,744.9280572096804,1708.7129368663932,873.3262255617133,True,ok
53.0,sorghum,A,2021,4,baseline_district_mean,860.0199665157583,378.1275266874018,1341.9124063441147,775.1729676025449,True,ok
53.0,sorghum,B,2021,4,baseline_district_mean,1205.0013968497137,723.1089570213574,1686.89383667807,1173.8147985226883,True,ok
54.0,sorghum,B,2021,4,baseline_district_mean,1221.6667535323058,739.7743137039495,1703.5591933606622,1132.602977796167,True,ok
55.0,sorghum,B,2021,4,baseline_district_mean,997.2216494543618,515.3292096260054,1479.1140892827182,791.2121694940982,True,ok
56.0,sorghum,B,2021,4,baseline_district_mean,937.9194773046772,456.0270374763208,1419.8119171330336,661.0562563877727,True,ok
57.0,sorghum,B,2021,4,baseline_district_mean,786.5002951132424,304.60785528488594,1268.3927349415987,594.8299851600635,True,ok
12.0,sorghum,B,2022,4,baseline_district_mean,1137.4439660463152,655.5515262179588,1619.3364058746715,1115.6905492833037,True,ok
21.0,sorghum,B,2022,4,baseline_district_mean,978.879399120935,496.98695929257855,1460.7718389492914,943.9506879981514,True,ok
24.0,sorghum,B,2022,4,baseline_district_mean,957.8927567627237,476.0003169343673,1439.7851965910802,743.949243934877,True,ok
25.0,sorghum,B,2022,4,baseline_district_mean,792.0376133711228,310.1451735427664,1273.9300531994793,869.0777277950018,True,ok
26.0,sorghum,B,2022,4,baseline_district_mean,801.5569662179463,319.66452638958987,1283.4494060463028,793.7799563111008,True,ok
28.0,sorghum,B,2022,4,baseline_district_mean,931.6543830877878,449.76194325943135,1413.5468229161443,1173.460477889432,True,ok
41.0,sorghum,B,2022,4,baseline_district_mean,892.6492896484942,410.7568498201378,1374.5417294768506,941.6767352593454,True,ok
44.0,sorghum,B,2022,4,baseline_district_mean,1305.7955059090805,823.9030660807241,1787.6879457374368,1231.5407622129405,True,ok
45.0,sorghum,B,2022,4,baseline_district_mean,1320.2449173251268,838.3524774967705,1802.1373571534832,1138.476092531194,True,ok
51.0,sorghum,B,2022,4,baseline_district_mean,1062.3657894234623,580.4733495951059,1544.2582292518186,1184.976407222878,True,ok
52.0,sorghum,A,2022,4,baseline_district_mean,1568.1340829149365,1086.24164308658,2050.026522743293,1326.429761399356,True,ok
52.0,sorghum,B,2022,4,baseline_district_mean,1214.2363239601095,732.3438841317532,1696.128763788466,923.6629178734222,True,ok
53.0,sorghum,A,2022,4,baseline_district_mean,867.4168717235098,385.5244318951533,1349.3093115518661,730.791536356036,True,ok
53.0,sorghum,B,2022,4,baseline_district_mean,1205.3080973381561,723.4156575097998,1687.2005371665125,1172.281296080475,True,ok
54.0,sorghum,A,2022,4,baseline_district_mean,988.496556103849,506.6041162754926,1470.3889959322055,571.0510531486962,True,use_with_caution
54.0,sorghum,B,2022,4,baseline_district_mean,1172.3773243433127,690.4848845149563,1654.269764171669,1379.0501237411333,True,ok
55.0,sorghum,A,2022,4,baseline_district_mean,996.575340195652,514.6829003672956,1478.4677800240083,717.634562911373,True,ok
55.0,sorghum,B,2022,4,baseline_district_mean,982.5221401480867,500.62970031973026,1464.414579976443,864.7097160254743,True,ok
56.0,sorghum,B,2022,4,baseline_district_mean,893.3182593266874,411.425819498331,1375.2106991550438,884.0623462777224,True,ok
57.0,sorghum,A,2022,4,baseline_district_mean,701.0152976736146,219.12285784525812,1182.907737501971,758.6312035578867,True,ok
57.0,sorghum,B,2022,4,baseline_district_mean,777.0738078711114,295.18136804275497,1258.9662476994679,641.9624213707185,True,ok
12.0,sorghum,B,2023,4,baseline_district_mean,1127.799036879737,645.9065970513807,1609.6914767080934,1163.9151951161932,True,ok
21.0,sorghum,B,2023,4,baseline_district_mean,974.4688096859834,492.57636985762696,1456.3612495143398,966.0036351729093,True,ok
22.0,sorghum,B,2023,4,baseline_district_mean,894.1967867803208,412.3043469519644,1376.0892266086773,907.019143661634,True,ok
24.0,sorghum,B,2023,4,baseline_district_mean,893.350292735553,411.4578529071966,1375.2427325639094,1066.6615640707314,True,ok
25.0,sorghum,B,2023,4,baseline_district_mean,793.3028179670542,311.4103781386978,1275.1952577954107,862.7517048153446,True,ok
26.0,sorghum,B,2023,4,baseline_district_mean,790.4114867853868,308.5190469570304,1272.3039266137432,838.3618740413384,True,ok
28.0,sorghum,B,2023,4,baseline_district_mean,982.4788650250441,500.5864251966877,1464.3713048534005,919.3380682031511,True,ok
31.0,sorghum,B,2023,4,baseline_district_mean,1097.4133215727109,615.5208817443545,1579.3057614010672,844.1503645551662,True,ok
41.0,sorghum,B,2023,4,baseline_district_mean,918.4438135013431,436.5513736729867,1400.3362533296995,812.7041159951009,True,ok
44.0,sorghum,B,2023,4,baseline_district_mean,1256.0009339134651,774.1084940851088,1737.8933737418215,1480.513622191018,True,ok
45.0,sorghum,B,2023,4,baseline_district_mean,1281.1229681547782,799.2305283264218,1763.0154079831345,1334.0858383829366,True,ok
51.0,sorghum,B,2023,4,baseline_district_mean,1055.9087866406098,574.0163468122535,1537.8012264689662,1217.2614211371404,True,ok
52.0,sorghum,A,2023,4,baseline_district_mean,1508.2690657695032,1026.3766259411468,1990.1615055978596,1685.6198642719548,True,ok
53.0,sorghum,A,2023,4,baseline_district_mean,837.8885569075343,355.99611707917785,1319.7809967358908,907.961425251889,True,ok
53.0,sorghum,B,2023,4,baseline_district_mean,1139.0820458263065,657.1896059979501,1620.9744856546629,1503.4115536397233,True,ok
54.0,sorghum,A,2023,4,baseline_district_mean,929.5576329163608,447.6651930880044,1411.4500727447173,806.8067458986488,True,ok
54.0,sorghum,B,2023,4,baseline_district_mean,1186.644551480576,704.7521116522196,1668.5369913089323,1307.713988054816,True,ok
55.0,sorghum,A,2023,4,baseline_district_mean,948.1440044799936,466.2515646516371,1430.03644430835,911.3599057740067,True,ok
55.0,sorghum,B,2023,4,baseline_district_mean,921.7130910097391,439.82065118138263,1403.6055308380955,1168.7549617172126,True,ok
56.0,sorghum,B,2023,4,baseline_district_mean,887.73977455489,405.8473347265336,1369.6322143832465,911.9547701367092,True,ok
57.0,sorghum,A,2023,4,baseline_district_mean,796.6229222163795,314.73048238802306,1278.5153620447359,376.2007053868269,True,ok
57.0,sorghum,B,2023,4,baseline_district_mean,736.7094358137274,254.81699598537097,1218.6018756420838,843.7842816576388,True,use_with_caution
12.0,sorghum,B,2024,4,baseline_district_mean,1100.153856649673,618.2614168213165,1582.0462964780293,1302.1410962665143,True,ok
21.0,sorghum,B,2024,4,baseline_district_mean,981.5836968491865,499.69125702083005,1463.4761366775429,930.4291993568935,True,ok
22.0,sorghum,B,2024,4,baseline_district_mean,902.3050712284626,420.41263140010614,1384.197511056819,882.6942903172086,True,ok
24.0,sorghum,B,2024,4,baseline_district_mean,880.3399300966339,398.4474902682775,1362.2323699249903,1131.7133772653272,True,ok
25.0,sorghum,B,2024,4,baseline_district_mean,798.5060586684948,316.6136188401384,1280.3984984968513,836.7355013081415,True,ok
26.0,sorghum,B,2024,4,baseline_district_mean,802.6902805785824,320.79784075022593,1284.5827204069387,789.2466988685566,True,ok
28.0,sorghum,B,2024,4,baseline_district_mean,947.8407381794535,465.9482983510971,1429.73317800781,1092.5287024311028,True,ok
31.0,sorghum,B,2024,4,baseline_district_mean,844.1503645551662,362.2579247268098,1326.0428043835227,1097.4133215727109,True,ok
41.0,sorghum,B,2024,4,baseline_district_mean,819.6076077473477,337.7151679189913,1301.5000475757042,1306.8851447650784,True,ok
44.0,sorghum,B,2024,4,baseline_district_mean,1222.1945292078303,740.302089379474,1704.0869690361867,1649.5456457191915,True,ok
45.0,sorghum,B,2024,4,baseline_district_mean,1234.2608821948838,752.3684423665275,1716.1533220232402,1568.3962681824096,True,ok
51.0,sorghum,B,2024,4,baseline_district_mean,1065.3619641171192,583.4695242887628,1547.2544039454756,1169.9955337545935,True,ok
52.0,sorghum,A,2024,4,baseline_district_mean,1464.658095935877,982.7656561075207,1946.5505357642335,1947.285683273713,True,ok
52.0,sorghum,B,2024,4,baseline_district_mean,1016.1468554452025,534.254415616846,1498.039295273559,1716.02079193305,True,ok
53.0,sorghum,A,2024,4,baseline_district_mean,806.276649726651,324.3842098982946,1288.1690895550075,1097.632868337188,True,ok
