nisr_district_code,district_name,year,season,ndvi_mean,rainfall_mm,cropland_fraction,soil_ph,soil_nitrogen,soil_carbon,soil_texture_class
26,Ruhango,2020,B,0.5368302150348632,414.30662246134,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2020,B,0.6374054498029407,467.2408218347727,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2020,B,0.529854155569988,483.2770551145424,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2020,B,0.5405769163561825,526.903174266851,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2020,B,0.655810407388306,538.931265059515,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2020,B,0.5898340022602641,460.6107887551507,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2020,B,0.667915255462609,550.5154048019147,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2020,B,0.639133557044611,474.8042113317356,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2021,A,0.5180174560397874,636.5748133145736,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2021,A,0.6113952973232348,686.6877204826252,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2021,A,0.5595810135567142,667.0214349616464,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2021,A,0.5693830315876143,671.0266213643562,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2021,A,0.5626680653080922,691.5079702145711,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2021,A,0.618902824126288,679.6764886393908,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2021,A,0.5771302936384337,651.8370666383463,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2021,A,0.535806348904337,687.8123326113098,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2021,A,0.5067248029796777,654.6144538781673,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2021,A,0.5448769270463204,687.1718671937966,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2021,A,0.5290278874436384,849.6923487805128,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2021,A,0.593841479726514,849.4916257746469,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2021,A,0.5941840044954487,768.0028543477911,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
43,Musanze,2021,A,0.5520811624557367,945.766659625329,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2021,A,0.5904172320772954,788.1993037907592,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2021,A,0.5653344204067281,846.7669952655107,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2021,A,0.5639810725640888,837.9320607039787,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
