nisr_district_code,district_name,ndvi_mean,ndvi_peak,rainfall_mm,year,season,lead_months
31,Karongi,0.5376464957800353,0.6172506125653522,210.77627857561635,2023,A,2
35,Ngororero,0.5391295338951345,0.5917983843837092,193.8470301019519,2023,A,2
34,Nyabihu,0.5762462326532517,0.664169121695848,251.26340638199702,2023,A,2
37,Nyamasheke,0.534890310114292,0.6804856380775854,258.3734502048044,2023,A,2
33,Rubavu,0.5743012022060636,0.6803269519988188,228.9776906143058,2023,A,2
36,Rusizi,0.5519569367673323,0.7020316541414644,246.38925376214073,2023,A,2
32,Rutsiro,0.5422746398940553,0.6428571875121807,206.93321170088066,2023,A,2
57,Bugesera,0.47221198845038154,0.5954088820911935,226.2862001583699,2023,A,3
53,Gatsibo,0.5982214977850009,0.7230762771165329,271.99398847479324,2023,A,3
54,Kayonza,0.48150604188322194,0.6311753849044898,253.67915627947175,2023,A,3
55,Kirehe,0.48331615964896274,0.646255235488108,243.31689216763908,2023,A,3
56,Ngoma,0.5180733057184131,0.6758684648070116,254.28973088884806,2023,A,3
52,Nyagatare,0.6074940466065286,0.7212189461082431,299.60822040057644,2023,A,3
51,Rwamagana,0.5095952078994811,0.6334645930280695,236.3411457835383,2023,A,3
12,Gasabo,0.5191618974241716,0.6130027936903839,265.25239054321804,2023,A,3
13,Kicukiro,0.44560334342034325,0.5618231159811508,242.3126834720989,2023,A,3
11,Nyarugenge,0.5047052945352882,0.5864219289274755,255.66023499462423,2023,A,3
44,Burera,0.5245793285414444,0.6533071181339346,414.0951109601045,2023,A,3
42,Gakenke,0.5804396963180783,0.690494682369517,362.0807176041662,2023,A,3
45,Gicumbi,0.5970338728079708,0.7214281425641385,321.05026238666994,2023,A,3
43,Musanze,0.5654074646232967,0.7137317558794949,484.22645956665724,2023,A,3
41,Rulindo,0.573923703023322,0.6788097351160994,319.4915744122564,2023,A,3
22,Gisagara,0.5095851222541665,0.6265360388771374,315.1692686785323,2023,A,3
24,Huye,0.5153436290841744,0.6627787597350876,320.9869898790749,2023,A,3
28,Kamonyi,0.5260127559267093,0.6122050092839629,275.9861165187142,2023,A,3
27,Muhanga,0.5334899988205916,0.6618796829702295,332.8658454424324,2023,A,3
25,Nyamagabe,0.5065127833450315,0.6873427104533572,387.026697742188,2023,A,3
21,Nyanza,0.5043768258725491,0.6299650145315007,295.42880570740095,2023,A,3
23,Nyaruguru,0.5148218078045264,0.7061088476136855,398.18920424470815,2023,A,3
26,Ruhango,0.49715089742427754,0.6242140887133025,283.2607002403352,2023,A,3
31,Karongi,0.5417727109483412,0.6845257324593085,373.9009725652243,2023,A,3
35,Ngororero,0.530387269866557,0.6506892459629365,366.1728612884971,2023,A,3
34,Nyabihu,0.582523719962571,0.7400780156329804,443.72961361007435,2023,A,3
37,Nyamasheke,0.5460746560942897,0.7634923375607959,452.3496816820767,2023,A,3
33,Rubavu,0.5393743482263433,0.7146625194270692,421.0594439014316,2023,A,3
36,Rusizi,0.5425404624377841,0.7661725996855187,450.5083278369896,2023,A,3
32,Rutsiro,0.5108182096876023,0.6871782514122089,384.6934189341231,2023,A,3
57,Bugesera,0.5155850210123335,0.6671735091423555,333.55893772351715,2023,A,4
53,Gatsibo,0.6216038715126484,0.7500287520021109,372.2144571913987,2023,A,4
54,Kayonza,0.522890019883204,0.6902142597574866,355.83280595960804,2023,A,4
55,Kirehe,0.5386391132904947,0.7309139732542096,366.3877061204134,2023,A,4
56,Ngoma,0.5593602427902924,0.732955419832862,359.89623354601173,2023,A,4
52,Nyagatare,0.6358443349912853,0.7571501042923026,392.8950693515047,2023,A,4
51,Rwamagana,0.547325811223413,0.7014806946860642,332.2871246921599,2023,A,4
12,Gasabo,0.541369768811985,0.6521547249229661,368.0458250723628,2023,A,4
13,Kicukiro,0.47614127332681594,0.6083103106351321,353.0520913902333,2023,A,4
11,Nyarugenge,0.5263296436388677,0.6274859681424398,378.90606627728243,2023,A,4
44,Burera,0.5595170393117048,0.7275364338988923,530.3632022838424,2023,A,4
42,Gakenke,0.6110697772722732,0.7439923746357409,498.54234490988654,2023,A,4
45,Gicumbi,0.6249829795640148,0.7647817411349168,417.89158673192213,2023,A,4
43,Musanze,0.5844112329085819,0.7444642766844343,620.9354370051395,2023,A,4
41,Rulindo,0.5993534527562947,0.7332856601507395,430.37656411591325,2023,A,4
22,Gisagara,0.5549540250260444,0.7075433722683686,446.2202470905977,2023,A,4
24,Huye,0.5549658710086895,0.7154899218011576,437.5605096076779,2023,A,4
28,Kamonyi,0.5513091730568279,0.6512675689290502,404.58823557426825,2023,A,4
27,Muhanga,0.5634220662559924,0.6945684056340811,473.0067324649855,2023,A,4
25,Nyamagabe,0.5477631222606276,0.7583593708431514,545.6587252012903,2023,A,4
21,Nyanza,0.5422295760599846,0.6912404132031463,408.30754202198113,2023,A,4
23,Nyaruguru,0.5700332594603928,0.772495265354333,564.2417777941496,2023,A,4
26,Ruhango,0.5262611902690869,0.6545531194055298,399.2291629962061,2023,A,4
31,Karongi,0.5765829117750054,0.7478000068713313,511.2309854957008,2023,A,4
35,Ngororero,0.5691253094989642,0.7123992732012452,506.7765709475938,2023,A,4
34,Nyabihu,0.6112802260375748,0.7798792849877274,583.839556428688,2023,A,4
37,Nyamasheke,0.5823886077534814,0.8067265496034369,620.5092406842465,2023,A,4
33,Rubavu,0.5727488065255664,0.7502632993081632,541.6180739609049,2023,A,4
36,Rusizi,0.5961430486008086,0.8176980544723486,641.7226767796885,2023,A,4
32,Rutsiro,0.5456482154737294,0.7572131304917474,517.4114176743701,2023,A,4
57,Bugesera,0.44984935772667056,0.5080696886941404,142.7367901844987,2024,A,2
53,Gatsibo,0.5655857918302728,0.6463100680213352,192.6994446316735,2024,A,2
54,Kayonza,0.4378766915584558,0.5058081771713809,158.98032571201452,2024,A,2
55,Kirehe,0.4918728371040343,0.5624545678561775,129.77231765178567,2024,A,2
56,Ngoma,0.5305978790740274,0.6113484756997055,142.32647098732184,2024,A,2
52,Nyagatare,0.5721963353688198,0.662518658634742,210.12611273044283,2024,A,2
51,Rwamagana,0.5369670116660633,0.6041571517535501,143.63008734631396,2024,A,2
12,Gasabo,0.5354968873830128,0.5942611377419111,157.04000760851258,2024,A,2
13,Kicukiro,0.4620546084110288,0.5074253073522337,152.62647436801777,2024,A,2
11,Nyarugenge,0.5431222135977098,0.5923660893556751,156.14921647152687,2024,A,2
44,Burera,0.5659339125591724,0.6424115691410635,223.40295559597675,2024,A,2
42,Gakenke,0.6072956997920854,0.6756167512704412,199.58758530271365,2024,A,2
45,Gicumbi,0.5978218808449207,0.665188530282909,191.15464720938965,2024,A,2
43,Musanze,0.5857072343869087,0.6960394208784407,264.39622495751905,2024,A,2
41,Rulindo,0.5891915904044108,0.6392687040206615,183.40545784797,2024,A,2
22,Gisagara,0.5015389080651019,0.5664182509292295,206.55283038728595,2024,A,2
24,Huye,0.5259984872432615,0.599196575399807,197.02664086144077,2024,A,2
28,Kamonyi,0.561072576492058,0.6208993095017261,158.99972787344416,2024,A,2
27,Muhanga,0.5848893688372532,0.6410691655349112,178.45640632536913,2024,A,2
25,Nyamagabe,0.5365511156100308,0.6628319941357331,203.28319999204984,2024,A,2
21,Nyanza,0.5059821824148246,0.5722542197773843,172.19331362776668,2024,A,2
23,Nyaruguru,0.5800635941656697,0.6976195272834828,229.12537340070241,2024,A,2
26,Ruhango,0.5243951930365915,0.5801053424118262,161.2991712649739,2024,A,2
31,Karongi,0.5962417616225152,0.6553843512045451,181.3262853076418,2024,A,2
35,Ngororero,0.5624632071703415,0.6507846386686011,197.66359327456632,2024,A,2
34,Nyabihu,0.6026503754085671,0.7087023980216925,235.240827373191,2024,A,2
37,Nyamasheke,0.6227596637765851,0.7460335424712753,232.86229118524378,2024,A,2
33,Rubavu,0.6100768584092594,0.7007379928878638,197.99831313817677,2024,A,2
36,Rusizi,0.6398816484293571,0.7580792103647249,223.7729096589532,2024,A,2
32,Rutsiro,0.6037531925688813,0.6806707721219428,180.79468658620937,2024,A,2
57,Bugesera,0.49548773634789495,0.6613417603922378,253.69786863209148,2024,A,3
53,Gatsibo,0.5848837880955396,0.7525656463670738,344.8406382190339,2024,A,3
54,Kayonza,0.4794684114820122,0.694104134683926,324.98770348544656,2024,A,3
55,Kirehe,0.5321916242445521,0.7348344434415672,269.55214805315734,2024,A,3
56,Ngoma,0.5384494197866683,0.7033318201942705,281.1684354597955,2024,A,3
52,Nyagatare,0.6216856406879613,0.7857809301247952,348.09566455283215,2024,A,3
51,Rwamagana,0.5591049106637844,0.7174927532629987,295.29248582129355,2024,A,3
12,Gasabo,0.5512994090591109,0.6703211082169928,312.22749931512004,2024,A,3
13,Kicukiro,0.48127207123159726,0.6046552612457505,282.1528032567612,2024,A,3
11,Nyarugenge,0.5403636461824263,0.6488229464564889,277.8044768670742,2024,A,3
44,Burera,0.5647083938351051,0.732873517050713,380.55026643328466,2024,A,3
42,Gakenke,0.6321020656453383,0.7683454722466453,352.5000660581111,2024,A,3
45,Gicumbi,0.5942181040655357,0.7547543699827187,339.18784034971276,2024,A,3
43,Musanze,0.6024268045590162,0.7714233516727049,457.93817288715115,2024,A,3
41,Rulindo,0.6177170012911751,0.7474214399389146,335.20984500224847,2024,A,3
22,Gisagara,0.5677636170233293,0.7444163478196862,357.50062310699883,2024,A,3
24,Huye,0.5548076358601239,0.71331379274838,334.5880843135414,2024,A,3
28,Kamonyi,0.5925404139652196,0.7109704077384216,270.47280043075375,2024,A,3
27,Muhanga,0.6078793011350203,0.7227287015210032,305.96704328501175,2024,A,3
25,Nyamagabe,0.5546991340436589,0.7439304652412203,348.4268834082205,2024,A,3
21,Nyanza,0.5669326759555964,0.7300622055774775,292.975480982373,2024,A,3
23,Nyaruguru,0.5536625661473594,0.7461182505664538,390.4960430878312,2024,A,3
26,Ruhango,0.5763528048508203,0.7077961908770583,265.8898351056826,2024,A,3
31,Karongi,0.6219515980344911,0.7563973630109124,290.1555825313322,2024,A,3
35,Ngororero,0.6020123522384031,0.7464056343371854,348.5401589771219,2024,A,3
34,Nyabihu,0.6109667788100327,0.7906572609279434,434.68228252783763,2024,A,3
37,Nyamasheke,0.6031170897831466,0.8025998658857121,368.37823922734907,2024,A,3
33,Rubavu,0.5554003576302639,0.7500207518400998,363.1262979283083,2024,A,3
36,Rusizi,0.6144100557194861,0.8155060596989182,369.8740990520494,2024,A,3
32,Rutsiro,0.5497587984712988,0.7327279354816444,310.10642251930034,2024,A,3
57,Bugesera,0.522585111390006,0.6996391975287181,357.4882919525143,2024,A,4
53,Gatsibo,0.6254289578498149,0.7810159906976457,456.9958853650582,2024,A,4
54,Kayonza,0.5319577211888136,0.734379223174264,439.00015110176855,2024,A,4
55,Kirehe,0.5807360722087365,0.7772752944177628,407.2769453627892,2024,A,4
56,Ngoma,0.563025398787173,0.7422149092823441,388.65269709127995,2024,A,4
52,Nyagatare,0.6570722126053973,0.8047277651487275,462.7738664448768,2024,A,4
51,Rwamagana,0.5779435262660358,0.7418632264805216,394.7818110513586,2024,A,4
12,Gasabo,0.5681691437376702,0.686597685437078,409.6189584886904,2024,A,4
13,Kicukiro,0.503861757507416,0.6343401653121665,382.2197627461581,2024,A,4
11,Nyarugenge,0.5581692434223501,0.670591278716869,378.9187060028395,2024,A,4
44,Burera,0.599342837602893,0.7778234992296406,489.66645304619493,2024,A,4
42,Gakenke,0.6642332953786465,0.7888863877092274,461.61263610237927,2024,A,4
45,Gicumbi,0.6340572721443066,0.7902488783042038,436.87539728226653,2024,A,4
43,Musanze,0.6161842850559012,0.79178866694185,587.5075023777156,2024,A,4
41,Rulindo,0.6467371413619057,0.7643939161208109,438.977906519266,2024,A,4
22,Gisagara,0.5990234525056728,0.7620139538848741,495.989554202206,2024,A,4
24,Huye,0.5833424553014958,0.7434653175880835,455.9478092000573,2024,A,4
28,Kamonyi,0.6078072332970965,0.7201864509443464,371.54592051198193,2024,A,4
27,Muhanga,0.6306914098739336,0.7443735941702908,412.37067473876897,2024,A,4
25,Nyamagabe,0.5899484309246827,0.7703486426559908,474.2802043625613,2024,A,4
21,Nyanza,0.5937859602046694,0.7405394778132847,406.06498599809646,2024,A,4
23,Nyaruguru,0.5820652891497634,0.7693794808849709,538.1679684795267,2024,A,4
26,Ruhango,0.59749473026664,0.7155018479213964,371.5530014227992,2024,A,4
31,Karongi,0.6396075782703813,0.774374836474635,400.1874907785119,2024,A,4
35,Ngororero,0.628149888440139,0.763753347482229,452.4676195654954,2024,A,4
34,Nyabihu,0.6285511511612382,0.81633097645107,551.9005802748488,2024,A,4
37,Nyamasheke,0.6225381683709847,0.8221780676464295,494.06416142033754,2024,A,4
33,Rubavu,0.5689086759512032,0.794935633656076,465.8679831740447,2024,A,4
36,Rusizi,0.6290740862587569,0.82988399771833,512.0367762563798,2024,A,4
32,Rutsiro,0.5558669654041047,0.7749507552703525,408.40781615282356,2024,A,4
57,Bugesera,0.4399889657414226,0.5396086980836129,162.6796241933643,2025,A,2
53,Gatsibo,0.5106030285515772,0.6166160408465895,180.37800710598427,2025,A,2
54,Kayonza,0.40986873653605344,0.4998928391057075,155.06171095911745,2025,A,2
55,Kirehe,0.4557254442700401,0.537618785444679,146.9493542511729,2025,A,2
56,Ngoma,0.48836558961573007,0.5919810960476942,165.67155537525832,2025,A,2
52,Nyagatare,0.5188867206451816,0.6516926038543076,194.35576974489874,2025,A,2
51,Rwamagana,0.47904402140805785,0.5734907786071556,160.10465115939806,2025,A,2
12,Gasabo,0.4588320632436869,0.557628081918597,181.86816975161562,2025,A,2
13,Kicukiro,0.4302755055663368,0.5159030946787873,168.7163478295192,2025,A,2
11,Nyarugenge,0.4813558556661219,0.5652363205621059,176.02402838813768,2025,A,2
44,Burera,0.5654028242068686,0.6900762840132668,277.8953629818141,2025,A,2
42,Gakenke,0.5818223650400516,0.6926622960247298,235.71385893321667,2025,A,2
45,Gicumbi,0.5782492681459427,0.7015596856524958,230.74832230989787,2025,A,2
43,Musanze,0.5838926864133499,0.7218310489456276,314.7274869976175,2025,A,2
41,Rulindo,0.5268274598491772,0.6350822570682187,217.5239765757806,2025,A,2
22,Gisagara,0.5101512551751647,0.6241822031877892,215.4206509079011,2025,A,2
24,Huye,0.5286964796185756,0.6386398983607616,221.76803701213888,2025,A,2
28,Kamonyi,0.4889064268816393,0.5658180787080971,175.26142674115093,2025,A,2
27,Muhanga,0.5315332491883334,0.6314096764618493,204.66473861725473,2025,A,2
25,Nyamagabe,0.5388889544756398,0.6772805018315236,232.2543245143876,2025,A,2
21,Nyanza,0.4967882204051469,0.6242743396094041,201.7236819279002,2025,A,2
23,Nyaruguru,0.551440014937007,0.6826830393076545,243.50665713511142,2025,A,2
26,Ruhango,0.4779283805586826,0.5910985767235744,186.96347607502724,2025,A,2
31,Karongi,0.5451436173545424,0.6666802363553204,212.19443309154056,2025,A,2
35,Ngororero,0.5300745835872552,0.6479874606966779,220.63761876222662,2025,A,2
34,Nyabihu,0.5638027409481967,0.7265162161673441,284.8396153284052,2025,A,2
37,Nyamasheke,0.5612202830106431,0.7249884351426665,251.6724336017093,2025,A,2
33,Rubavu,0.5548340382327568,0.7334877505069352,243.4200720615373,2025,A,2
36,Rusizi,0.5753392980750938,0.7492471505843571,229.9492982249405,2025,A,2
32,Rutsiro,0.5621968019873148,0.7039246874699032,214.25386878166577,2025,A,2
57,Bugesera,0.4462489249575059,0.5838341296276546,402.29513416992216,2025,A,3
53,Gatsibo,0.5129402204465172,0.6542519344748923,409.1002727223583,2025,A,3
54,Kayonza,0.4124211117306483,0.5528235149347548,374.6507109283905,2025,A,3
55,Kirehe,0.4612933436719748,0.5986947604445958,372.41879576345264,2025,A,3
56,Ngoma,0.47842162641914987,0.6158700486886977,425.73477018071213,2025,A,3
52,Nyagatare,0.5316491289231791,0.6899613185898027,418.8655111980359,2025,A,3
51,Rwamagana,0.46563525259883437,0.5980460007327297,396.01304002371177,2025,A,3
12,Gasabo,0.44942087885989823,0.575351900538926,434.1192110880569,2025,A,3
13,Kicukiro,0.43883839094211907,0.5544745016560397,411.1625569445171,2025,A,3
11,Nyarugenge,0.4911335400886568,0.601135893464786,422.14336219477974,2025,A,3
44,Burera,0.5487752064774416,0.6986614255729603,599.3412950609214,2025,A,3
42,Gakenke,0.5848339991145646,0.711609784937765,564.6301564813522,2025,A,3
45,Gicumbi,0.5721420418468893,0.7154132831360706,493.2362424854339,2025,A,3
43,Musanze,0.5729664005841621,0.7445342154885536,693.2631024136361,2025,A,3
41,Rulindo,0.5307375063164623,0.6564456954542924,497.93607128549723,2025,A,3
22,Gisagara,0.5303718015667678,0.6747816612497902,562.5779991542237,2025,A,3
24,Huye,0.5485733526716613,0.6775866925097047,532.6192089065806,2025,A,3
28,Kamonyi,0.514304195178977,0.6331578527952361,432.13292323724664,2025,A,3
27,Muhanga,0.5494624126240087,0.6794243345459754,516.9499404746974,2025,A,3
25,Nyamagabe,0.5326142524177475,0.693793921904693,557.6943405048505,2025,A,3
21,Nyanza,0.5189526226535223,0.6633250774670024,493.13248992207605,2025,A,3
23,Nyaruguru,0.5641724342314783,0.7322657849744852,584.0977792237002,2025,A,3
26,Ruhango,0.5011663100857452,0.6469030337062877,442.8889939306649,2025,A,3
31,Karongi,0.5398096256649445,0.6869021178183774,495.92924990110566,2025,A,3
35,Ngororero,0.5459399478145436,0.6852360268070732,569.3774942290853,2025,A,3
34,Nyabihu,0.5627140229341008,0.7463462935637143,658.0982218541079,2025,A,3
37,Nyamasheke,0.5491509884825811,0.7509705648878549,562.8631353429339,2025,A,3
33,Rubavu,0.551858092624245,0.7442238345552833,542.9852448818045,2025,A,3
36,Rusizi,0.5828607909152135,0.7911284089773217,537.028840707541,2025,A,3
32,Rutsiro,0.5533040461683582,0.7251517453012952,515.8696029019628,2025,A,3
57,Bugesera,0.4981344978973495,0.6821001324627894,476.02422109269844,2025,A,4
53,Gatsibo,0.5714518393644905,0.7514153543818642,491.25354849073517,2025,A,4
54,Kayonza,0.4754251448125383,0.6783629800214576,464.0337987112643,2025,A,4
55,Kirehe,0.5268550686766701,0.7273013102013278,476.98688400071484,2025,A,4
56,Ngoma,0.5363738771052007,0.7213722528764104,508.1732460633391,2025,A,4
52,Nyagatare,0.5857397105965076,0.7584182245807309,503.16667526114753,2025,A,4
51,Rwamagana,0.5292277603828492,0.7284225211106055,476.7514834565768,2025,A,4
12,Gasabo,0.5006385097470382,0.6666295853973048,510.9408034349781,2025,A,4
13,Kicukiro,0.47071012518785554,0.6101637144899841,495.71278645788504,2025,A,4
11,Nyarugenge,0.5200654061944094,0.6409962405503327,500.8914255339193,2025,A,4
44,Burera,0.585212232747838,0.7384977999173965,689.7896761211929,2025,A,4
42,Gakenke,0.6274337047560399,0.7619145878607444,648.2324851554572,2025,A,4
45,Gicumbi,0.6163273248790623,0.7637925877693026,568.7365882726224,2025,A,4
43,Musanze,0.6143507142883526,0.7774528886358678,796.6173147118066,2025,A,4
41,Rulindo,0.5799628849886056,0.7327411377782352,576.5158901376096,2025,A,4
22,Gisagara,0.5776519839937977,0.7426792649559273,666.686148750382,2025,A,4
24,Huye,0.5933594568728359,0.7413271023315634,628.3296743947631,2025,A,4
28,Kamonyi,0.55307416616728,0.6879379028014163,507.4842810207495,2025,A,4
27,Muhanga,0.5888196465372558,0.7275948572105749,606.215589153333,2025,A,4
25,Nyamagabe,0.5867375632481511,0.763821280071536,676.9026876969751,2025,A,4
21,Nyanza,0.5656176813268702,0.7339610097524003,576.8364424234665,2025,A,4
23,Nyaruguru,0.6070181033371339,0.7847987991706528,709.4907616531762,2025,A,4
26,Ruhango,0.5477176466348309,0.7118917331163173,524.1301210072692,2025,A,4
31,Karongi,0.5898578845618613,0.7530032615099427,602.3122230185375,2025,A,4
35,Ngororero,0.5899753613308849,0.7332192356356401,667.402975708722,2025,A,4
34,Nyabihu,0.6167222858957687,0.7953768114231952,762.4713837473171,2025,A,4
37,Nyamasheke,0.6050754795371058,0.8105470430876146,683.0354038058504,2025,A,4
33,Rubavu,0.6003095837846074,0.7922159625565254,639.9721378554701,2025,A,4
36,Rusizi,0.6319783989540534,0.8283070540286038,666.58482393507,2025,A,4
32,Rutsiro,0.598205347971146,0.7834610124629693,609.0512967129107,2025,A,4
